time_stamp,sitting,standing,walking,grazing,x_0,x_29,x_59,x_89,x_119,x_149,x_179,x_209,x_239,x_269,y_0,y_29,y_59,y_89,y_119,y_149,y_179,y_209,y_239,y_269,z_0,z_29,z_59,z_89,z_119,z_149,z_179,z_209,z_239,z_269
2019-02-05T09:08:12,0,1,0,1,1.625,0.594,0.391,-0.066,0.41,0.25,0.461,0.676,0.313,0.531,0.789,0.68,0.637,0.715,0.586,0.781,0.91,0.719,0.758,0.586,0.516,0.227,0.59,0.91,0.637,0.719,0.023,0.285,0.266,0.563
2019-02-05T09:08:22,0,1,1,1,0.715,0.758,0.352,0.297,0.809,0.129,-0.059,0.652,0.305,0.191,0.691,0.426,0.652,0.781,0.719,0.867,0.594,0.816,0.609,0.805,0.316,0.523,0.551,0.441,0.395,0.477,0.43,0.781,0.91,0.582
2019-02-05T09:08:32,0,1,0,1,0.277,0.363,0.238,1.039,0.77,0.672,0.547,0.457,0.199,0.32,0.949,0.785,0.922,0.617,0.785,0.383,0.738,0.574,1.086,0.875,0.535,0.383,0.406,0.52,0.25,0.426,0.406,0.469,0.383,0.52
2019-02-05T09:08:42,0,1,0,1,0.027,0.414,0.172,0.195,0.363,0.859,0.879,1.219,0.191,0.336,0.746,0.863,1.051,0.434,0.668,0.434,0.543,0.59,1.133,0.98,0.355,0.441,0.895,0.43,0.383,0.828,0.355,-0.141,0.559,0.52
2019-02-05T09:08:52,0,1,0,1,0.566,1.188,-0.238,0.676,0.656,0.609,0.441,0.652,0.633,0.223,0.645,0.594,0.496,0.441,0.609,0.672,0.547,0.609,0.707,0.734,0.516,0.598,0.273,0.602,0.555,0.645,0.363,0.574,0.352,0.633
2019-02-05T09:09:02,0,1,0,1,1.09,0.156,0.906,0.465,-0.48,0.262,0.75,0.309,0.902,0.391,1.012,0.863,0.605,0.641,0.902,1.004,0.93,0.723,0.828,0.957,0.809,0.5,0.691,0.566,0.406,0.645,0.316,0.641,0.559,0.48
2019-02-05T09:15:38,0,1,1,0,0.117,-0.184,-0.141,-0.113,-0.465,-0.211,-0.027,-0.215,-0.098,-0.344,1.004,0.855,1.148,0.824,1.051,0.742,0.813,0.914,1.125,0.691,0.578,0.656,0.73,0.516,0.566,0.434,0.469,0.527,0.66,0.504
2019-02-05T09:15:48,0,1,1,0,-0.156,-0.23,-0.145,-0.215,-0.215,-0.039,-0.113,-0.137,-0.133,-0.57,0.777,0.832,0.836,0.82,0.84,0.715,0.844,0.828,0.848,0.684,0.523,0.52,0.539,0.551,0.535,0.594,0.527,0.535,0.539,0.504
2019-02-05T09:19:23,0,1,0,0,0.035,-0.078,-0.059,-0.125,-0.289,-0.402,-0.352,-0.379,-0.355,-0.402,0.805,0.902,0.852,0.793,0.797,0.879,0.855,0.809,0.875,0.828,0.473,0.496,0.504,0.563,0.527,0.488,0.453,0.457,0.375,0.43
2019-02-05T09:19:33,0,1,0,0,-0.348,-0.34,-0.352,-0.352,-0.398,-0.371,-0.398,-0.363,-0.371,-0.387,0.824,0.766,0.793,0.805,0.758,0.805,0.809,0.809,0.82,0.801,0.5,0.574,0.531,0.504,0.508,0.492,0.473,0.477,0.473,0.477
2019-02-05T09:19:43,0,1,0,0,-0.414,-0.422,-0.379,-0.375,-0.406,-0.414,-0.422,-0.422,-0.418,-0.406,0.813,0.797,0.805,0.781,0.836,0.828,0.824,0.816,0.809,0.82,0.473,0.469,0.484,0.398,0.434,0.43,0.418,0.426,0.422,0.434
2019-02-05T09:19:53,0,1,0,0,-0.406,-0.418,-0.34,-0.355,-0.363,-0.406,-0.473,-0.289,-0.277,-0.305,0.828,0.824,0.836,0.824,0.82,0.809,0.68,0.77,0.824,0.828,0.43,0.438,0.484,0.488,0.48,0.484,0.59,0.531,0.496,0.488
2019-02-05T09:20:03,0,1,0,0,-0.285,-0.312,-0.285,-0.32,-0.309,-0.312,-0.312,-0.328,-0.312,-0.316,0.816,0.797,0.797,0.781,0.797,0.809,0.793,0.805,0.805,0.797,0.535,0.527,0.535,0.551,0.52,0.539,0.539,0.539,0.539,0.535
2019-02-05T09:20:13,0,1,0,0,-0.305,-0.305,-0.332,-0.246,-0.246,-0.27,-0.258,-0.27,-0.266,-0.258,0.809,0.801,0.738,0.859,0.844,0.848,0.84,0.84,0.855,0.848,0.504,0.527,0.578,0.492,0.48,0.484,0.48,0.488,0.473,0.488
2019-02-05T09:20:23,0,1,0,0,-0.258,-0.262,-0.258,-0.27,-0.254,-0.254,-0.27,-0.246,-0.266,-0.262,0.848,0.863,0.84,0.84,0.852,0.852,0.855,0.852,0.848,0.848,0.477,0.484,0.477,0.477,0.488,0.473,0.484,0.496,0.48,0.484
2019-02-05T09:20:33,0,1,0,0,-0.258,-0.25,-0.234,-0.266,-0.402,-0.387,-0.258,-0.316,-0.316,-0.309,0.855,0.848,0.867,0.762,0.758,0.801,0.852,0.82,0.824,0.809,0.492,0.5,0.512,0.563,0.539,0.508,0.496,0.516,0.508,0.508
2019-02-05T09:20:43,0,1,1,0,-0.309,-0.316,-0.32,-0.309,-0.316,-0.297,-0.305,-0.305,-0.312,-0.285,0.82,0.801,0.816,0.805,0.809,0.824,0.828,0.828,0.816,0.82,0.504,0.504,0.5,0.508,0.504,0.504,0.504,0.5,0.496,0.488
2019-02-05T09:22:29,0,1,0,0,-0.18,-0.176,-0.109,-0.078,-0.117,-0.094,-0.105,-0.105,-0.094,-0.105,0.859,0.844,0.879,0.844,0.855,0.836,0.84,0.852,0.836,0.84,0.496,0.504,0.5,0.512,0.531,0.527,0.535,0.543,0.535,0.539
2019-02-05T09:22:39,0,1,0,0,-0.098,-0.121,-0.105,-0.094,-0.078,-0.102,-0.113,-0.109,-0.102,-0.102,0.844,0.828,0.848,0.844,0.832,0.836,0.828,0.844,0.828,0.824,0.555,0.547,0.539,0.543,0.547,0.551,0.543,0.547,0.543,0.539
2019-02-05T09:22:49,0,1,0,0,-0.117,-0.105,-0.098,-0.109,-0.105,-0.094,-0.109,-0.105,-0.109,-0.109,0.848,0.828,0.84,0.832,0.828,0.844,0.832,0.832,0.84,0.824,0.551,0.551,0.551,0.547,0.539,0.555,0.543,0.539,0.551,0.539
2019-02-05T09:22:59,0,1,0,0,-0.102,-0.098,-0.102,-0.094,-0.105,-0.105,-0.105,-0.105,-0.117,-0.129,0.852,0.836,0.828,0.828,0.84,0.848,0.844,0.824,0.828,0.816,0.555,0.555,0.547,0.555,0.555,0.551,0.543,0.543,0.543,0.539
2019-02-05T09:23:09,0,1,0,0,-0.117,-0.125,-0.141,-0.141,-0.148,-0.152,-0.156,-0.164,-0.16,-0.16,0.852,0.844,0.832,0.836,0.832,0.832,0.836,0.828,0.828,0.832,0.535,0.543,0.539,0.535,0.531,0.539,0.539,0.539,0.523,0.527
2019-02-05T09:23:19,0,1,0,0,-0.164,-0.137,-0.012,-0.043,-0.367,-0.367,-0.363,-0.367,-0.383,-0.391,0.852,0.813,0.816,0.941,0.793,0.828,0.82,0.824,0.734,0.723,0.523,0.523,0.57,0.504,0.5,0.477,0.488,0.473,0.516,0.609
2019-02-05T09:23:29,0,0,1,0,-0.367,-0.371,-0.387,-0.344,-0.23,-0.332,-0.332,0.012,0.016,0.074,0.766,0.75,0.762,0.793,0.785,0.832,0.813,0.684,0.785,0.945,0.566,0.566,0.555,0.52,0.504,0.496,0.5,0.523,0.648,0.777
2019-02-05T09:23:39,0,0,1,0,0.031,0.023,-0.102,-0.004,-0.168,0.047,0.188,0.109,0.211,0.063,0.91,0.945,0.883,1.023,0.547,0.383,1.188,1.059,0.797,0.555,0.609,0.664,0.648,0.68,0.371,0.227,0.699,0.711,0.547,0.383
2019-02-05T16:06:36,0,1,1,0,-0.109,-0.27,-0.199,0.688,0.039,-0.375,-0.129,0.047,-0.156,-0.234,0.75,0.777,0.871,0.941,0.828,1.152,0.406,1.16,0.898,0.633,0.441,0.555,0.551,0.469,0.563,0.742,0.324,0.488,0.547,0.449
2019-02-05T16:13:40,0,1,1,0,-0.414,-0.449,-0.453,0.109,-0.031,-0.09,-0.137,-0.16,-0.297,-0.316,0.754,0.742,0.746,0.434,0.762,0.66,1.027,0.832,0.59,0.813,0.449,0.469,0.473,-0.082,0.52,0.43,0.613,0.418,0.316,0.406
2019-02-05T16:13:50,0,1,1,0,-0.363,-0.363,-0.348,-0.34,-0.375,-0.367,-0.371,-0.383,-0.148,0.063,0.801,0.809,0.801,0.813,0.816,0.824,0.82,0.824,0.809,0.844,0.473,0.496,0.492,0.496,0.469,0.469,0.473,0.465,0.523,0.496
2019-02-05T16:14,0,1,0,0,-0.051,-0.387,-0.336,-0.309,-0.297,-0.199,-0.277,-0.328,-0.289,-0.336,0.793,0.676,0.781,0.801,0.813,1.039,0.73,0.754,0.75,0.723,0.605,0.363,0.539,0.551,0.551,0.469,0.605,0.57,0.594,0.605
2019-02-05T16:14:10,0,1,0,0,-0.285,-0.32,-0.32,-0.312,-0.27,-0.324,-0.305,-0.336,-0.324,-0.27,0.77,0.75,0.707,0.742,0.738,0.715,0.746,0.711,0.727,0.754,0.59,0.594,0.613,0.598,0.59,0.617,0.586,0.625,0.605,0.574
2019-02-05T16:14:20,0,1,0,0,-0.316,-0.289,-0.293,-0.328,-0.305,-0.301,-0.332,-0.301,-0.293,-0.324,0.746,0.762,0.738,0.723,0.773,0.75,0.719,0.758,0.746,0.754,0.598,0.578,0.613,0.613,0.574,0.586,0.605,0.566,0.594,0.582
2019-02-05T16:14:30,0,1,0,0,-0.285,-0.336,-0.309,-0.363,-0.336,-0.312,-0.301,-0.336,-0.285,-0.348,0.766,0.734,0.781,0.738,0.754,0.781,0.773,0.746,0.746,0.734,0.59,0.586,0.57,0.574,0.566,0.559,0.563,0.57,0.566,0.578
2019-02-05T16:14:40,0,1,0,0,-0.309,-0.32,-0.332,-0.328,-0.414,-0.414,-0.375,-0.453,-0.375,-0.461,0.785,0.758,0.719,0.871,0.789,0.797,0.762,0.797,0.758,0.777,0.559,0.563,0.582,0.473,0.484,0.504,0.5,0.504,0.504,0.488
2019-02-05T16:14:50,0,1,0,0,-0.398,-0.402,-0.469,-0.383,-0.48,-0.379,-0.352,-0.312,-0.305,-0.422,0.789,0.793,0.805,0.801,0.816,0.797,0.883,0.758,0.805,0.762,0.457,0.426,0.418,0.43,0.445,0.438,0.438,0.531,0.566,0.508
2019-02-05T16:15,0,1,0,0,-0.324,-0.402,-0.348,-0.391,-0.383,-0.32,-0.289,-0.285,-0.266,-0.305,0.82,0.727,0.797,0.773,0.746,0.781,0.777,0.762,0.762,0.715,0.539,0.52,0.535,0.547,0.496,0.566,0.574,0.57,0.598,0.621
2019-02-05T16:15:10,0,1,0,0,-0.297,-0.312,-0.297,-0.281,-0.305,-0.273,-0.273,-0.289,-0.277,-0.297,0.73,0.695,0.75,0.758,0.711,0.754,0.746,0.742,0.758,0.715,0.621,0.625,0.602,0.594,0.629,0.598,0.598,0.605,0.594,0.629
2019-02-05T16:15:20,0,1,0,0,-0.289,-0.285,-0.312,-0.262,-0.324,-0.293,-0.324,-0.293,-0.289,-0.332,0.77,0.75,0.703,0.758,0.707,0.762,0.695,0.766,0.754,0.719,0.586,0.594,0.621,0.578,0.617,0.586,0.617,0.574,0.582,0.602
2019-02-05T16:15:30,0,1,0,0,-0.297,-0.305,-0.289,-0.316,-0.371,-0.34,-0.152,-0.336,-0.32,-0.344,0.758,0.754,0.758,0.715,0.73,0.844,0.918,0.793,0.777,0.789,0.594,0.594,0.582,0.602,0.563,0.469,0.496,0.531,0.512,0.52
2019-02-05T16:15:40,0,1,0,0,-0.312,-0.422,-0.371,-0.449,-0.355,-0.328,-0.34,-0.344,-0.316,-0.305,0.797,0.785,0.832,0.801,0.75,0.816,0.801,0.707,0.773,0.789,0.531,0.555,0.422,0.473,0.535,0.551,0.422,0.621,0.555,0.555
2019-02-05T16:15:50,0,1,1,0,-0.301,-0.328,-0.324,-0.32,-0.309,-0.355,-0.316,-0.328,-0.344,-0.367,0.773,0.766,0.754,0.758,0.754,0.707,0.773,0.75,0.75,0.801,0.57,0.574,0.57,0.574,0.578,0.598,0.57,0.574,0.574,0.527
2019-02-05T16:16,0,1,0,0,-0.352,-0.437,-0.457,0.184,0.59,0.32,0.484,0.277,-0.066,-0.332,0.82,0.742,0.797,0.719,0.637,0.883,0.738,0.77,0.645,0.809,0.5,0.43,0.492,0.461,0.461,0.496,0.516,0.492,0.48,0.492
2019-02-05T16:16:10,0,1,0,0,-0.418,-0.398,-0.434,-0.457,-0.367,-0.375,-0.402,-0.371,-0.262,-0.324,0.77,0.801,0.836,0.809,0.824,0.852,0.809,0.848,0.902,0.797,0.48,0.43,0.445,0.445,0.395,0.395,0.41,0.434,0.43,0.512
2019-02-05T16:16:20,0,1,0,0,-0.312,-0.359,-0.316,-0.352,-0.355,-0.371,-0.297,-0.43,-0.332,-0.285,0.82,0.801,0.797,0.797,0.797,0.82,0.824,0.785,0.867,0.816,0.5,0.496,0.477,0.496,0.477,0.5,0.496,0.465,0.449,0.523
2019-02-05T16:16:30,0,1,0,0,-0.34,-0.336,-0.277,-0.262,-0.262,-0.246,-0.234,-0.215,-0.242,-0.332,0.805,0.766,0.84,0.844,0.805,0.797,0.84,0.832,0.82,0.781,0.516,0.492,0.496,0.594,0.559,0.551,0.535,0.539,0.504,0.547
2019-02-05T16:16:40,0,1,0,0,-0.359,-0.352,-0.328,-0.355,-0.332,-0.383,-0.445,-0.398,-0.352,-0.445,0.762,0.746,0.738,0.723,0.773,0.82,0.785,0.75,0.801,0.75,0.559,0.566,0.578,0.566,0.574,0.48,0.5,0.473,0.504,0.477
2019-02-05T16:16:50,0,1,0,0,-0.367,-0.371,-0.379,-0.344,-0.441,-0.395,-0.363,-0.363,-0.34,-0.32,0.824,0.75,0.813,0.777,0.758,0.805,0.766,0.805,0.801,0.809,0.516,0.465,0.508,0.484,0.465,0.508,0.48,0.5,0.441,0.504
2019-02-05T16:17,0,1,0,0,-0.344,-0.336,-0.336,-0.379,-0.383,-0.332,-0.41,-0.359,-0.336,-0.332,0.773,0.797,0.758,0.809,0.762,0.793,0.805,0.754,0.797,0.793,0.457,0.512,0.469,0.508,0.449,0.504,0.5,0.461,0.504,0.52
2019-02-05T16:17:10,0,1,0,0,-0.383,-0.371,-0.402,-0.332,-0.332,-0.379,-0.352,-0.371,-0.418,-0.371,0.82,0.801,0.801,0.762,0.809,0.906,0.766,0.816,0.773,0.809,0.504,0.504,0.488,0.469,0.527,0.469,0.477,0.496,0.465,0.477
2019-02-05T16:17:20,0,1,0,0,-0.383,-0.371,-0.363,-0.402,-0.391,-0.375,-0.332,-0.355,-0.332,-0.355,0.785,0.762,0.805,0.809,0.77,0.73,0.809,0.766,0.813,0.828,0.469,0.453,0.484,0.496,0.457,0.465,0.5,0.484,0.488,0.5
2019-02-05T16:17:30,0,1,0,0,-0.359,-0.367,-0.34,-0.406,-0.395,-0.344,-0.352,-0.418,-0.363,-0.34,0.793,0.813,0.828,0.797,0.781,0.785,0.813,0.805,0.754,0.793,0.477,0.492,0.504,0.496,0.477,0.484,0.496,0.5,0.473,0.484
2019-02-05T16:17:40,0,1,0,0,-0.379,-0.336,-0.34,-0.363,-0.328,-0.312,-0.355,-0.312,-0.293,-0.332,0.809,0.754,0.727,0.688,0.758,0.738,0.676,0.781,0.738,0.715,0.582,0.582,0.578,0.609,0.59,0.586,0.609,0.57,0.594,0.605
2019-02-05T16:17:50,0,1,1,0,-0.27,-0.285,-0.297,-0.316,-0.383,-0.348,-0.316,-0.187,0.344,0.375,0.77,0.723,0.758,0.906,0.781,0.785,0.766,0.813,0.754,0.801,0.574,0.609,0.578,0.465,0.504,0.496,0.504,0.465,0.613,0.68
2019-02-05T16:18:30,0,1,0,0,-0.316,-0.25,-0.281,-0.27,-0.242,-0.328,-0.262,-0.281,-0.348,-0.293,0.859,0.813,0.813,0.793,0.82,0.824,0.789,0.832,0.836,0.801,0.516,0.52,0.516,0.48,0.504,0.516,0.469,0.523,0.508,0.469
2019-02-05T16:18:40,0,1,0,0,-0.258,-0.262,-0.301,-0.305,-0.305,-0.328,-0.324,-0.262,-0.383,-0.316,0.82,0.82,0.824,0.801,0.813,0.711,0.809,0.801,0.813,0.82,0.492,0.508,0.527,0.488,0.5,0.504,0.535,0.516,0.512,0.535
2019-02-05T16:18:50,0,1,0,0,-0.27,-0.25,-0.348,-0.387,-0.277,-0.238,-0.242,-0.211,-0.195,-0.207,0.789,0.809,0.82,0.789,0.816,0.793,0.809,0.805,0.797,0.813,0.477,0.512,0.527,0.488,0.484,0.496,0.512,0.523,0.547,0.547
2019-02-05T16:19,0,1,0,0,-0.258,-0.277,-0.32,-0.367,-0.301,-0.238,-0.301,-0.352,-0.152,-0.289,0.844,0.844,0.801,0.801,0.781,0.816,0.832,0.789,0.844,0.797,0.535,0.539,0.523,0.5,0.477,0.523,0.539,0.488,0.531,0.496
2019-02-05T16:19:10,0,1,0,0,-0.203,-0.273,-0.168,-0.27,-0.348,-0.32,-0.402,-0.363,-0.402,-0.34,0.848,0.879,0.82,0.816,0.746,0.703,0.719,0.727,0.703,0.84,0.543,0.484,0.5,0.621,0.57,0.586,0.602,0.559,0.586,0.523
2019-02-05T16:19:20,0,1,0,0,-0.195,-0.254,-0.344,-0.234,-0.266,-0.27,-0.344,-0.246,-0.121,-0.16,0.844,0.824,0.785,0.801,0.781,0.805,0.797,0.777,0.898,0.871,0.492,0.539,0.488,0.539,0.512,0.559,0.52,0.512,0.5,0.504
2019-02-05T16:19:30,0,1,1,0,-0.125,-0.207,-0.051,0.219,0,0.098,0.051,-0.027,0.355,0.547,0.852,0.816,0.762,0.809,0.762,0.836,0.816,0.813,0.727,0.512,0.496,0.555,0.52,0.609,0.566,0.559,0.559,0.531,0.598,0.617
2019-02-06T05:42:09,0,1,1,0,0.543,0.078,0.676,0.586,0.531,0.406,0.613,0.535,0.754,0.473,0.613,0.645,0.613,0.75,0.605,0.625,0.676,0.664,0.738,0.711,0.539,0.402,0.473,0.457,0.461,0.469,0.484,0.48,0.453,0.5
2019-02-06T05:42:19,0,1,1,0,0.551,0.434,0.379,0.328,0.402,0.379,0.316,0.535,0.465,0.336,0.633,0.734,0.648,0.832,0.809,0.836,0.734,0.66,0.758,0.75,0.379,0.492,0.41,0.488,0.566,0.504,0.57,0.621,0.445,0.543
2019-02-06T05:42:29,0,1,1,1,0.543,0.289,0.418,0.266,0.258,0.383,0.27,0.191,0.199,0.355,0.688,0.656,0.719,0.715,0.785,0.75,0.813,0.609,0.609,0.746,0.48,0.664,0.613,0.512,0.469,0.488,0.766,0.527,0.508,0.566
2019-02-06T05:42:49,0,1,0,1,0.41,0.535,0.398,0.336,0.586,0.828,0.258,0.762,0.699,0.695,0.648,0.457,0.625,0.695,0.77,0.645,0.473,0.594,0.742,0.523,0.555,0.426,0.559,0.609,0.469,0.582,0.313,0.5,0.672,0.563
2019-02-06T05:42:59,0,1,0,0,0.496,0.34,0.703,0.621,0.77,0.285,0.406,0.234,0.359,0.598,0.473,0.664,0.516,0.641,0.746,0.645,0.629,0.738,0.82,0.555,0.668,0.523,0.441,0.551,0.586,0.539,0.516,0.5,0.598,0.645
2019-02-06T05:43:09,0,1,0,0,0.41,0.559,1.141,0.473,0.746,0.559,0.598,1,0.887,0.777,0.648,0.652,0.73,0.762,0.414,0.645,0.441,0.688,0.488,0.469,0.621,0.664,0.602,0.363,0.574,0.824,0.355,0.41,0.504,0.461
2019-02-06T05:43:19,0,1,1,1,0.68,0.789,0.59,0.801,0.457,1.266,0.75,0.637,0.672,0.898,0.395,0.227,0.477,0.359,0.438,-0.141,0.164,0.512,0.719,0.629,0.48,0.637,0.598,0.555,0.328,0.5,0.531,0.578,0.574,0.68
2019-02-06T05:43:39,0,1,1,0,0.465,0.395,0.477,0.457,0.469,0.395,0.336,0.391,0.43,0.629,0.797,0.695,0.48,0.645,0.836,0.668,0.715,0.699,0.875,0.703,0.52,0.621,0.477,0.598,0.609,0.426,0.609,0.551,0.531,0.395
2019-02-06T05:43:49,0,1,1,0,0.5,0.262,0.5,0.352,0.223,0.734,0.352,0.172,0.406,0.609,0.949,0.828,0.953,0.848,0.758,0.785,0.805,0.66,0.848,0.852,0.484,0.441,0.477,0.57,0.449,0.742,0.512,0.441,0.457,0.488
2019-02-06T05:43:59,0,1,1,1,0.48,0.273,0.652,0.594,0.801,0.68,0.434,0.543,0.391,0.406,0.668,0.527,0.398,0.324,0.418,0.559,0.656,0.586,0.645,0.652,0.473,0.473,0.57,0.691,0.438,0.688,0.508,0.555,0.641,0.422
2019-02-06T05:44:09,0,1,0,1,0.473,0.5,0.613,0.555,0.734,0.684,0.559,0.395,0.82,0.902,0.691,0.531,0.59,0.664,0.637,0.418,0.676,0.738,0.664,0.641,0.445,0.402,0.727,0.629,0.488,0.582,0.453,0.535,0.453,0.332
2019-02-06T05:44:19,0,1,0,1,0.316,0.535,0.688,0.809,0.75,1.094,0.777,0.445,0.797,0.645,0.48,0.684,0.637,0.773,0.598,0.633,0.563,0.563,0.332,0.375,0.363,0.461,0.242,0.344,0.285,0.313,0.637,0.668,0.617,0.68
2019-02-06T05:44:29,0,1,1,1,0.461,0.422,0.355,0.422,0.652,0.5,0.199,0.398,0.59,0.523,0.512,0.641,0.664,0.578,0.543,0.68,0.621,0.738,0.398,0.547,0.629,0.633,0.582,0.582,0.547,0.648,0.645,0.453,0.746,0.668
2019-02-06T05:44:39,0,1,1,1,0.551,0.594,0.184,0.234,0.355,0.566,0.43,0.34,0.379,0.309,0.523,0.453,0.809,0.711,0.781,0.664,0.891,0.824,0.719,0.727,0.719,0.77,0.645,0.633,0.586,0.543,0.527,0.582,0.539,0.559
2019-02-06T05:44:49,0,1,1,0,0.375,0.496,0.363,-0.324,-0.262,-0.305,-0.312,-0.281,-0.281,-0.266,0.52,0.418,0.777,0.711,0.824,0.84,0.848,0.824,0.816,0.805,0.605,0.805,0.68,0.484,0.516,0.496,0.488,0.492,0.441,0.598
2019-02-06T05:44:59,0,1,1,1,-0.234,-0.195,-0.305,-0.145,-0.117,0.199,0.273,0.34,0.297,0.531,0.852,0.84,0.715,0.852,0.84,0.875,0.625,0.754,0.82,0.711,0.508,0.504,0.598,0.566,0.523,0.457,0.34,0.559,0.469,0.555
2019-02-06T05:45:09,0,1,0,1,0.469,0.473,0.301,0.527,0.371,0.438,0.578,0.25,0.41,0.332,0.656,0.711,0.742,0.703,0.563,0.633,0.441,0.664,0.605,0.848,0.605,0.523,0.621,0.438,0.453,0.59,0.75,0.566,0.746,0.504
2019-02-06T05:45:19,0,1,0,1,0.234,0.355,0.266,0.297,0.48,0.59,0.629,0.488,0.648,0.52,0.711,0.656,0.68,0.676,0.547,0.621,0.758,0.742,0.734,0.738,0.762,0.566,0.551,0.586,0.637,0.527,0.418,0.488,0.438,0.539
2019-02-06T05:45:29,0,1,0,1,0.438,0.496,0.648,0.52,0.063,0.703,0.609,0.469,0.859,0.902,0.734,0.617,0.469,0.551,0.645,0.477,0.508,0.711,0.238,0.168,0.527,0.457,0.559,0.52,0.379,0.645,0.543,0.504,0.672,0.617
2019-02-06T05:45:39,0,1,0,1,0.777,0.672,0.574,0.617,0.777,0.527,0.375,0.566,0.652,0.543,0.418,0.488,0.402,0.504,0.422,0.664,0.633,0.559,0.535,0.539,0.625,0.754,0.586,0.449,0.508,0.52,0.441,0.496,0.52,0.461
2019-02-06T05:45:49,0,1,1,1,0.578,0.707,0.668,0.406,0.383,0.863,0.844,0.504,0.719,1.223,0.684,0.629,0.484,0.453,0.672,0.535,0.453,0.664,0.496,0.656,0.582,0.449,0.664,0.637,0.449,0.523,0.309,0.512,0.645,0.621
2019-02-06T05:45:59,0,1,1,0,0.922,0.719,0.375,0.414,0.266,0.305,0.395,0.285,0.406,0.41,0.488,0.414,0.668,0.711,0.758,0.781,0.746,0.793,0.734,0.875,0.492,0.449,0.367,0.43,0.598,0.52,0.469,0.461,0.449,0.449
2019-02-06T05:46:09,0,1,1,0,0.313,0.402,0.172,0.25,0.184,0.211,0.355,0.484,0.359,0.855,0.703,0.816,1.023,0.668,0.645,0.699,0.844,0.727,0.59,0.535,0.664,0.539,0.469,0.457,0.664,0.41,0.543,0.531,0.453,0.414
2019-02-06T05:46:19,0,1,1,0,0.66,0.449,0.316,0.48,0.426,0.344,0.133,0.172,-0.027,-0.277,0.68,0.789,0.75,0.805,0.754,0.754,0.895,1,0.793,0.82,0.406,0.402,0.578,0.496,0.504,0.598,0.445,0.602,0.57,0.438
2019-02-06T05:46:29,0,1,0,0,-0.273,-0.211,-0.309,-0.277,-0.309,-0.312,-0.258,-0.301,-0.305,-0.312,0.887,0.875,0.895,0.855,0.855,0.832,0.828,0.859,0.82,0.848,0.461,0.531,0.469,0.473,0.473,0.465,0.465,0.484,0.504,0.477
2019-02-06T05:46:39,0,1,1,0,-0.324,-0.324,-0.336,-0.336,-0.336,-0.262,-0.305,-0.305,-0.309,-0.309,0.863,0.863,0.863,0.844,0.859,0.879,0.863,0.855,0.871,0.848,0.453,0.445,0.453,0.453,0.441,0.477,0.473,0.465,0.461,0.449
2019-02-06T05:46:49,0,0,1,0,-0.32,-0.32,-0.332,-0.254,-0.184,-0.199,-0.105,-0.062,0.109,-0.109,0.879,0.855,0.863,0.863,0.902,0.746,0.875,1,1.051,1.129,0.449,0.445,0.449,0.469,0.488,0.238,0.527,0.512,0.578,0.551
2019-02-06T05:46:59,0,0,1,0,-0.352,-0.125,-0.09,-0.035,-0.145,-0.23,-0.266,-0.148,-0.137,-0.18,0.535,0.574,0.609,0.602,0.633,0.551,0.578,0.621,0.77,0.859,0.305,0.348,0.367,0.367,0.352,0.363,0.336,0.359,0.445,0.512
2019-02-06T05:47:09,0,1,1,0,-0.027,0.066,0.059,-0.012,0.004,0.203,-0.246,-0.098,-0.012,0.098,0.809,0.867,0.855,0.82,0.828,0.949,1.254,0.871,0.738,0.797,0.457,0.441,0.484,0.5,0.5,0.664,0.66,0.398,0.449,0.488
2019-02-06T05:47:19,0,1,0,1,0.172,0.086,0.148,0.113,0.211,0.688,0.715,0.426,0.488,0.645,0.879,0.879,0.813,0.973,0.703,0.547,0.613,0.582,0.684,0.566,0.473,0.402,0.508,0.801,0.492,0.527,0.438,0.637,0.563,0.645
2019-02-06T05:47:29,0,1,0,1,0.648,1.055,0.172,0.254,0.645,0.535,1.074,0.563,0.695,1.551,0.527,0.543,0.453,0.508,0.699,0.777,0.586,0.41,0.258,0.926,0.613,0.563,0.457,0.531,0.375,0.5,0.633,0.289,0.645,0.711
2019-02-06T05:47:39,0,1,0,1,0.602,-0.039,0.602,0.828,0.691,1.027,0.66,0.863,0.48,0.844,0.387,0.352,0.16,0.641,0.508,0.141,0.25,0.48,0.664,0.523,0.773,0.273,0.203,0.328,0.512,0.145,0.586,0.574,0.605,0.543
2019-02-06T05:47:49,0,1,0,1,0.91,0.754,0.547,0.273,0.82,0.641,1.063,0.742,0.41,0.668,0.688,0.547,0.59,0.672,0.684,0.719,-0.008,0.648,0.727,0.652,0.539,0.555,0.398,0.41,0.535,0.566,0.398,0.742,0.41,0.602
2019-02-06T05:47:59,0,1,0,1,0.527,0.281,0.477,0.449,0.531,0.223,0.473,0.465,0.707,-0.32,0.715,0.695,0.676,0.711,0.805,0.715,0.668,0.434,0.668,0.68,0.379,0.41,0.398,0.523,0.57,0.563,0.52,0.617,0.586,0.32
2019-02-06T05:48:09,0,1,1,1,0.602,0.445,0.422,0.473,0.141,0.32,0.281,0.316,0.898,0.84,0.973,0.77,0.574,0.73,0.809,0.695,0.633,0.664,0.867,0.656,0.613,0.414,0.543,0.512,0.551,0.578,0.52,0.691,0.461,0.656
