time_stamp,x,y,z,sitting,standing,walking,grazing,z_score_x,z_score_y,z_score_z
2018-12-10 21:55:51,-0.234,0.867,0.477,0,1,0,0,-1.323,0.669,0.241
2018-12-10 21:55:52,-0.234,0.863,0.488,0,1,0,0,-1.323,0.648,0.318
2018-12-10 21:55:53,-0.227,0.863,0.488,0,1,0,0,-1.305,0.648,0.318
2018-12-10 21:55:54,-0.223,0.848,0.5,0,1,0,0,-1.295,0.567,0.402
2018-12-10 21:55:55,-0.199,0.863,0.488,0,1,0,0,-1.234,0.648,0.318
2018-12-10 21:55:56,-0.305,0.836,0.441,0,1,0,0,-1.504,0.503,-0.011
2018-12-10 21:55:57,-0.301,0.855,0.48,0,1,0,0,-1.493,0.605,0.262
2018-12-10 21:55:58,-0.305,0.844,0.477,0,1,0,0,-1.504,0.546,0.241
2018-12-10 21:55:59,-0.301,0.836,0.48,0,1,0,0,-1.493,0.503,0.262
2018-12-10 21:56:00,-0.211,0.855,0.469,0,1,0,0,-1.265,0.605,0.185
2018-12-10 21:56:01,-0.203,0.879,0.508,0,1,1,0,-1.244,0.734,0.458
2018-12-10 21:56:02,-0.23,0.84,0.504,0,1,1,0,-1.313,0.524,0.43
2018-12-10 21:56:03,-0.234,0.855,0.523,0,1,1,0,-1.323,0.605,0.563
2018-12-10 21:56:04,-0.238,0.832,0.523,0,1,1,0,-1.333,0.481,0.563
2018-12-10 21:56:05,-0.227,0.832,0.527,0,1,1,0,-1.305,0.481,0.591
2018-12-10 21:56:06,-0.238,0.828,0.527,0,1,1,0,-1.333,0.46,0.591
2018-12-10 21:56:07,-0.23,0.836,0.523,0,1,1,0,-1.313,0.503,0.563
2018-12-10 21:56:08,-0.234,0.828,0.523,0,1,1,0,-1.323,0.46,0.563
2018-12-10 21:56:09,-0.234,0.844,0.535,0,1,1,0,-1.323,0.546,0.648
2018-12-10 21:56:10,-0.223,0.828,0.512,0,1,1,0,-1.295,0.46,0.486
2018-12-10 21:56:11,-0.215,0.852,0.512,0,1,1,0,-1.275,0.588,0.486
2018-12-10 21:56:12,-0.234,0.844,0.523,0,1,1,0,-1.323,0.546,0.563
2018-12-10 21:56:13,-0.238,0.848,0.52,0,1,1,0,-1.333,0.567,0.542
2018-12-10 21:56:14,-0.211,0.844,0.516,0,1,1,0,-1.265,0.546,0.514
2018-12-10 21:56:15,-0.23,0.836,0.523,0,1,1,0,-1.313,0.503,0.563
2018-12-10 21:56:16,-0.223,0.844,0.523,0,1,1,0,-1.295,0.546,0.563
2018-12-10 21:56:17,-0.32,0.828,0.504,0,1,1,0,-1.542,0.46,0.43
2018-12-10 21:56:18,-0.328,0.809,0.523,0,1,1,0,-1.562,0.357,0.563
2018-12-10 21:56:19,-0.148,0.797,0.605,0,1,1,0,-1.104,0.293,1.138
2018-12-10 21:56:20,-0.289,0.82,0.422,0,1,1,0,-1.463,0.417,-0.144
2018-12-10 21:56:21,-0.113,0.941,0.555,0,1,0,0,-1.015,1.067,0.788
2018-12-10 21:56:22,-0.301,0.859,0.563,0,1,0,0,-1.493,0.626,0.844
2018-12-10 21:56:23,-0.223,0.824,0.551,0,1,0,0,-1.295,0.438,0.76
2018-12-10 21:56:24,-0.207,0.781,0.555,0,1,0,0,-1.254,0.207,0.788
2018-12-10 21:56:25,-0.234,0.824,0.563,0,1,0,0,-1.323,0.438,0.844
2018-12-10 21:56:26,-0.16,0.895,0.492,0,1,0,0,-1.135,0.82,0.346
2018-12-10 21:56:27,-0.227,0.809,0.59,0,1,0,0,-1.305,0.357,1.033
2018-12-10 21:56:28,-0.203,0.809,0.578,0,1,0,0,-1.244,0.357,0.949
2018-12-10 21:56:29,-0.219,0.789,0.582,0,1,0,0,-1.285,0.25,0.977
2018-12-10 21:56:30,-0.195,0.793,0.594,0,1,0,0,-1.224,0.272,1.061
2018-12-10 21:56:31,-0.227,0.805,0.582,0,1,0,0,-1.305,0.336,0.977
2018-12-10 21:56:32,-0.23,0.793,0.598,0,1,0,0,-1.313,0.272,1.089
2018-12-10 21:56:33,-0.199,0.824,0.555,0,1,0,0,-1.234,0.438,0.788
2018-12-10 21:56:34,-0.242,0.859,0.477,0,1,0,0,-1.343,0.626,0.241
2018-12-10 21:56:35,-0.238,0.879,0.477,0,1,0,0,-1.333,0.734,0.241
2018-12-10 21:56:36,-0.27,0.848,0.504,0,1,0,0,-1.415,0.567,0.43
2018-12-10 21:56:37,-0.27,0.844,0.496,0,1,0,0,-1.415,0.546,0.374
2018-12-10 21:56:38,-0.301,0.867,0.52,0,1,0,0,-1.493,0.669,0.542
2018-12-10 21:56:39,-0.207,0.875,0.473,0,1,0,0,-1.254,0.712,0.213
2018-12-10 21:56:40,-0.215,0.863,0.48,0,1,0,0,-1.275,0.648,0.262
2018-12-10 21:56:41,-0.262,0.844,0.523,0,1,0,0,-1.394,0.546,0.563
2018-12-10 21:56:42,-0.25,0.836,0.516,0,1,0,0,-1.364,0.503,0.514
2018-12-10 21:56:43,-0.254,0.828,0.52,0,1,0,0,-1.374,0.46,0.542
2018-12-10 21:56:44,-0.254,0.828,0.504,0,1,0,0,-1.374,0.46,0.43
2018-12-10 21:56:45,-0.262,0.844,0.504,0,1,0,0,-1.394,0.546,0.43
2018-12-10 21:56:46,-0.266,0.828,0.508,0,1,0,0,-1.404,0.46,0.458
2018-12-10 21:56:47,-0.164,0.887,0.496,0,1,0,0,-1.145,0.777,0.374
2018-12-10 21:56:48,-0.234,0.883,0.512,0,1,0,0,-1.323,0.755,0.486
2018-12-10 21:56:49,-0.164,0.914,0.477,0,1,0,0,-1.145,0.922,0.241
2018-12-10 21:56:50,-0.215,0.859,0.535,0,1,0,0,-1.275,0.626,0.648
2018-12-10 21:56:51,-0.223,0.848,0.52,0,1,1,0,-1.295,0.567,0.542
2018-12-10 21:56:52,-0.234,0.836,0.516,0,1,1,0,-1.323,0.503,0.514
2018-12-10 21:56:53,-0.238,0.84,0.516,0,1,1,0,-1.333,0.524,0.514
2018-12-10 21:56:54,-0.242,0.84,0.508,0,1,1,0,-1.343,0.524,0.458
2018-12-10 21:56:55,-0.234,0.848,0.512,0,1,1,0,-1.323,0.567,0.486
2018-12-10 21:56:56,-0.234,0.836,0.512,0,1,1,0,-1.323,0.503,0.486
2018-12-10 21:56:57,-0.238,0.84,0.52,0,1,1,0,-1.333,0.524,0.542
2018-12-10 21:56:58,-0.199,0.859,0.5,0,1,1,0,-1.234,0.626,0.402
2018-12-10 21:56:59,-0.18,0.813,0.52,0,1,1,0,-1.186,0.379,0.542
2018-12-10 21:57:00,-0.121,0.805,0.539,0,1,1,0,-1.036,0.336,0.676
2018-12-10 21:57:01,-0.258,0.762,0.371,0,1,0,0,-1.384,0.105,-0.501
2018-12-10 21:57:02,-0.227,0.875,0.469,0,1,0,0,-1.305,0.712,0.185
2018-12-10 21:57:03,-0.227,0.855,0.48,0,1,0,0,-1.305,0.605,0.262
2018-12-10 21:57:04,-0.234,0.863,0.488,0,1,0,0,-1.323,0.648,0.318
2018-12-10 21:57:05,-0.238,0.863,0.484,0,1,0,0,-1.333,0.648,0.29
2018-12-10 21:57:06,-0.234,0.848,0.477,0,1,0,0,-1.323,0.567,0.241
2018-12-10 21:57:07,-0.254,0.867,0.492,0,1,0,0,-1.374,0.669,0.346
2018-12-10 21:57:08,-0.238,0.848,0.484,0,1,0,0,-1.333,0.567,0.29
2018-12-10 21:57:09,-0.242,0.848,0.488,0,1,0,0,-1.343,0.567,0.318
2018-12-10 21:57:10,-0.258,0.855,0.496,0,1,0,0,-1.384,0.605,0.374
2018-12-10 21:57:11,-0.246,0.859,0.5,0,1,0,0,-1.354,0.626,0.402
2018-12-10 21:57:12,-0.266,0.844,0.5,0,1,0,0,-1.404,0.546,0.402
2018-12-10 21:57:13,-0.258,0.84,0.504,0,1,0,0,-1.384,0.524,0.43
2018-12-10 21:57:14,-0.246,0.848,0.496,0,1,0,0,-1.354,0.567,0.374
2018-12-10 21:57:15,-0.242,0.852,0.496,0,1,0,0,-1.343,0.588,0.374
2018-12-10 21:57:16,-0.254,0.852,0.5,0,1,0,0,-1.374,0.588,0.402
2018-12-10 21:57:17,-0.258,0.855,0.5,0,1,0,0,-1.384,0.605,0.402
2018-12-10 21:57:18,-0.246,0.836,0.496,0,1,0,0,-1.354,0.503,0.374
2018-12-10 21:57:19,-0.246,0.84,0.492,0,1,0,0,-1.354,0.524,0.346
2018-12-10 21:57:20,-0.242,0.84,0.504,0,1,0,0,-1.343,0.524,0.43
2018-12-10 21:57:21,-0.234,0.855,0.496,0,1,0,0,-1.323,0.605,0.374
2018-12-10 21:57:22,-0.254,0.848,0.504,0,1,0,0,-1.374,0.567,0.43
2018-12-10 21:57:23,-0.242,0.848,0.5,0,1,0,0,-1.343,0.567,0.402
2018-12-10 21:57:24,-0.262,0.848,0.516,0,1,0,0,-1.394,0.567,0.514
2018-12-10 21:57:25,-0.242,0.828,0.504,0,1,0,0,-1.343,0.46,0.43
2018-12-10 21:57:26,-0.246,0.844,0.504,0,1,0,0,-1.354,0.546,0.43
2018-12-10 21:57:27,-0.25,0.844,0.5,0,1,0,0,-1.364,0.546,0.402
2018-12-10 21:57:28,-0.258,0.852,0.5,0,1,0,0,-1.384,0.588,0.402
2018-12-10 21:57:29,-0.25,0.844,0.508,0,1,0,0,-1.364,0.546,0.458
2018-12-10 21:57:30,-0.254,0.84,0.5,0,1,0,0,-1.374,0.524,0.402
2018-12-10 21:57:31,-0.25,0.859,0.504,0,1,1,0,-1.364,0.626,0.43
2018-12-10 21:57:32,-0.25,0.836,0.504,0,1,1,0,-1.364,0.503,0.43
2018-12-10 21:57:33,-0.266,0.848,0.5,0,1,1,0,-1.404,0.567,0.402
2018-12-10 21:57:34,-0.242,0.836,0.504,0,1,1,0,-1.343,0.503,0.43
2018-12-10 21:57:35,-0.258,0.84,0.5,0,1,1,0,-1.384,0.524,0.402
2018-12-10 21:57:36,-0.262,0.809,0.57,0,1,1,0,-1.394,0.357,0.893
2018-12-10 21:57:37,-0.277,0.828,0.52,0,1,1,0,-1.432,0.46,0.542
2018-12-10 21:57:38,-0.262,0.824,0.512,0,1,1,0,-1.394,0.438,0.486
2018-12-10 21:57:39,-0.273,0.824,0.523,0,1,1,0,-1.422,0.438,0.563
2018-12-10 21:57:40,-0.281,0.832,0.516,0,1,1,0,-1.443,0.481,0.514
2018-12-10 21:57:41,-0.312,0.777,0.488,0,1,0,0,-1.521,0.186,0.318
2018-12-10 21:57:42,-0.012,0.848,0.617,0,1,0,0,-0.759,0.567,1.222
2018-12-10 21:57:43,-0.203,0.844,0.496,0,1,0,0,-1.244,0.546,0.374
2018-12-10 21:57:44,-0.238,0.727,0.629,0,1,0,0,-1.333,-0.083,1.306
2018-12-10 21:57:45,-0.148,0.883,0.48,0,1,0,0,-1.104,0.755,0.262
2018-12-10 21:57:46,-0.195,0.879,0.484,0,1,0,0,-1.224,0.734,0.29
2018-12-10 21:57:47,-0.27,0.879,0.441,0,1,0,0,-1.415,0.734,-0.011
2018-12-10 21:57:48,-0.281,0.871,0.449,0,1,0,0,-1.443,0.691,0.045
2018-12-10 21:57:49,-0.273,0.863,0.453,0,1,0,0,-1.422,0.648,0.073
2018-12-10 21:57:50,-0.281,0.879,0.449,0,1,0,0,-1.443,0.734,0.045
2018-12-10 21:57:51,-0.285,0.879,0.449,0,1,0,0,-1.453,0.734,0.045
2018-12-10 21:57:52,-0.281,0.875,0.445,0,1,0,0,-1.443,0.712,0.017
2018-12-10 21:57:53,-0.281,0.875,0.453,0,1,0,0,-1.443,0.712,0.073
2018-12-10 21:57:54,-0.277,0.863,0.445,0,1,0,0,-1.432,0.648,0.017
2018-12-10 21:57:55,-0.273,0.863,0.461,0,1,0,0,-1.422,0.648,0.129
2018-12-10 21:57:56,-0.293,0.855,0.465,0,1,0,0,-1.473,0.605,0.157
2018-12-10 21:57:57,-0.289,0.855,0.461,0,1,0,0,-1.463,0.605,0.129
2018-12-10 21:57:58,-0.281,0.859,0.461,0,1,0,0,-1.443,0.626,0.129
2018-12-10 21:57:59,-0.285,0.859,0.465,0,1,0,0,-1.453,0.626,0.157
2018-12-10 21:58:00,-0.301,0.875,0.461,0,1,0,0,-1.493,0.712,0.129
2018-12-10 21:58:01,-0.277,0.867,0.453,0,1,0,0,-1.432,0.669,0.073
2018-12-10 21:58:02,-0.277,0.863,0.457,0,1,0,0,-1.432,0.648,0.101
2018-12-10 21:58:03,-0.254,0.832,0.527,0,1,0,0,-1.374,0.481,0.591
2018-12-10 21:58:04,-0.199,0.848,0.52,0,1,0,0,-1.234,0.567,0.542
2018-12-10 21:58:05,-0.25,0.863,0.484,0,1,0,0,-1.364,0.648,0.29
2018-12-10 21:58:06,-0.258,0.879,0.484,0,1,0,0,-1.384,0.734,0.29
2018-12-10 21:58:07,-0.234,0.793,0.559,0,1,0,0,-1.323,0.272,0.816
2018-12-10 21:58:08,-0.172,0.859,0.477,0,1,0,0,-1.165,0.626,0.241
2018-12-10 21:58:09,-0.215,0.852,0.504,0,1,0,0,-1.275,0.588,0.43
2018-12-10 21:58:10,-0.211,0.836,0.508,0,1,0,0,-1.265,0.503,0.458
2018-12-10 21:58:11,-0.223,0.855,0.504,0,1,0,0,-1.295,0.605,0.43
2018-12-10 21:58:12,-0.234,0.832,0.516,0,1,0,0,-1.323,0.481,0.514
2018-12-10 21:58:13,-0.246,0.797,0.594,0,1,0,0,-1.354,0.293,1.061
2018-12-10 21:58:14,-0.281,0.828,0.48,0,1,0,0,-1.443,0.46,0.262
2018-12-10 21:58:15,-0.273,0.863,0.457,0,1,0,0,-1.422,0.648,0.101
2018-12-10 21:58:16,-0.27,0.863,0.473,0,1,0,0,-1.415,0.648,0.213
2018-12-10 21:58:17,-0.273,0.852,0.465,0,1,0,0,-1.422,0.588,0.157
2018-12-10 21:58:18,-0.277,0.859,0.48,0,1,0,0,-1.432,0.626,0.262
2018-12-10 21:58:19,-0.262,0.852,0.484,0,1,0,0,-1.394,0.588,0.29
2018-12-10 21:58:20,-0.281,0.852,0.477,0,1,0,0,-1.443,0.588,0.241
2018-12-10 21:58:21,-0.27,0.859,0.48,0,1,0,0,-1.415,0.626,0.262
2018-12-10 21:58:22,-0.281,0.855,0.473,0,1,0,0,-1.443,0.605,0.213
2018-12-10 21:58:23,-0.27,0.848,0.48,0,1,0,0,-1.415,0.567,0.262
2018-12-10 21:58:24,-0.277,0.848,0.484,0,1,0,0,-1.432,0.567,0.29
2018-12-10 21:58:25,-0.25,0.863,0.473,0,1,0,0,-1.364,0.648,0.213
2018-12-10 21:58:26,-0.242,0.859,0.48,0,1,0,0,-1.343,0.626,0.262
2018-12-10 21:58:27,-0.25,0.852,0.477,0,1,0,0,-1.364,0.588,0.241
2018-12-10 21:58:28,-0.254,0.859,0.473,0,1,0,0,-1.374,0.626,0.213
2018-12-10 21:58:29,-0.262,0.863,0.469,0,1,0,0,-1.394,0.648,0.185
2018-12-10 21:58:30,-0.262,0.867,0.469,0,1,0,0,-1.394,0.669,0.185
2018-12-10 21:58:31,0.531,0.66,0.531,0,1,0,1,0.622,-0.443,0.62
2018-12-10 21:58:32,0.305,0.75,0.598,0,1,0,1,0.048,0.041,1.089
2018-12-10 21:58:33,0.41,0.73,0.543,0,1,0,1,0.315,-0.067,0.704
2018-12-10 21:58:34,0.527,0.715,0.547,0,1,0,1,0.612,-0.148,0.732
2018-12-10 21:58:35,0.621,0.645,0.613,0,1,0,1,0.851,-0.524,1.194
2018-12-10 21:58:36,0.543,0.531,0.516,0,1,0,1,0.653,-1.136,0.514
2018-12-10 21:58:37,0.656,0.77,0.637,0,1,0,1,0.94,0.148,1.362
2018-12-10 21:58:38,0.387,0.832,0.484,0,1,0,1,0.256,0.481,0.29
2018-12-10 21:58:39,0.375,0.668,0.508,0,1,0,1,0.226,-0.4,0.458
2018-12-10 21:58:40,0.473,0.68,0.629,0,1,0,1,0.475,-0.336,1.306
2018-12-10 21:58:41,0.68,0.441,0.449,0,1,0,1,1.001,-1.62,0.045
2018-12-10 21:58:42,0.238,0.594,0.504,0,1,0,1,-0.123,-0.798,0.43
2018-12-10 21:58:43,0.48,0.602,0.449,0,1,0,1,0.493,-0.755,0.045
2018-12-10 21:58:44,0.559,0.484,0.609,0,1,0,1,0.694,-1.389,1.166
2018-12-10 21:58:45,0.258,0.598,0.449,0,1,0,1,-0.072,-0.776,0.045
2018-12-10 21:58:46,0.574,0.762,0.352,0,1,0,1,0.732,0.105,-0.634
2018-12-10 21:58:47,0.547,0.691,0.523,0,1,0,1,0.663,-0.276,0.563
2018-12-10 21:58:48,0.348,0.738,0.492,0,1,0,1,0.157,-0.024,0.346
2018-12-10 21:58:49,0.438,0.625,0.48,0,1,0,1,0.386,-0.631,0.262
2018-12-10 21:58:50,0.371,0.75,0.547,0,1,0,1,0.216,0.041,0.732
2018-12-10 21:58:51,0.422,0.758,0.535,0,1,0,1,0.345,0.083,0.648
2018-12-10 21:58:52,1.203,0.945,0.703,0,1,0,1,2.331,1.088,1.824
2018-12-10 21:58:53,0.543,0.766,0.637,0,1,0,1,0.653,0.126,1.362
2018-12-10 21:58:54,0.473,0.637,0.418,0,1,0,1,0.475,-0.567,-0.172
2018-12-10 21:58:55,0.547,0.598,0.535,0,1,0,1,0.663,-0.776,0.648
2018-12-10 21:58:56,0.941,0.715,0.543,0,1,0,1,1.665,-0.148,0.704
2018-12-10 21:58:57,0.289,0.996,0.535,0,1,0,1,0.007,1.362,0.648
2018-12-10 21:58:58,-0.258,0.887,0.477,0,1,0,1,-1.384,0.777,0.241
2018-12-10 21:58:59,-0.062,0.715,0.684,0,1,0,1,-0.886,-0.148,1.691
2018-12-10 21:59:00,-0.148,0.902,0.48,0,1,0,1,-1.104,0.857,0.262
2018-12-10 21:59:01,0.574,0.699,0.617,0,1,0,1,0.732,-0.233,1.222
2018-12-10 21:59:02,0.492,0.426,0.664,0,1,0,1,0.523,-1.7,1.551
2018-12-10 21:59:03,0.512,0.637,0.574,0,1,0,1,0.574,-0.567,0.921
2018-12-10 21:59:04,0.652,0.57,0.656,0,1,0,1,0.93,-0.927,1.495
2018-12-10 21:59:05,0.852,0.602,0.406,0,1,0,1,1.439,-0.755,-0.256
2018-12-10 21:59:06,0.715,0.496,0.438,0,1,0,1,1.09,-1.324,-0.032
2018-12-10 21:59:07,0.293,0.762,0.645,0,1,0,1,0.017,0.105,1.418
2018-12-10 21:59:08,0.426,0.551,0.348,0,1,0,1,0.355,-1.029,-0.662
2018-12-10 21:59:09,0.355,0.695,0.633,0,1,0,1,0.175,-0.255,1.334
2018-12-10 21:59:10,1.051,0.496,0.672,0,1,0,1,1.945,-1.324,1.607
2018-12-10 21:59:11,0.254,0.859,0.5,0,1,0,1,-0.082,0.626,0.402
2018-12-10 21:59:12,0.551,0.57,0.445,0,1,0,1,0.673,-0.927,0.017
2018-12-10 21:59:13,0.355,0.52,0.551,0,1,0,1,0.175,-1.195,0.76
2018-12-10 21:59:14,0.664,0.422,0.504,0,1,0,1,0.961,-1.722,0.43
2018-12-10 21:59:15,0.566,0.559,0.633,0,1,0,1,0.711,-0.986,1.334
2018-12-10 21:59:16,0.402,0.645,0.535,0,1,0,1,0.294,-0.524,0.648
2018-12-10 21:59:17,0.367,0.777,0.57,0,1,0,1,0.205,0.186,0.893
2018-12-10 21:59:18,0.582,0.605,0.586,0,1,0,1,0.752,-0.739,1.005
2018-12-10 21:59:19,0.293,0.727,0.453,0,1,0,1,0.017,-0.083,0.073
2018-12-10 21:59:20,0.688,0.598,0.496,0,1,0,1,1.022,-0.776,0.374
2018-12-10 21:59:21,0.492,0.691,0.438,0,1,1,1,0.523,-0.276,-0.032
2018-12-10 21:59:22,0.543,0.633,0.801,0,1,1,1,0.653,-0.588,2.511
2018-12-10 21:59:23,0.352,0.727,0.48,0,1,1,1,0.167,-0.083,0.262
2018-12-10 21:59:24,0.414,0.672,0.586,0,1,1,1,0.325,-0.379,1.005
2018-12-10 21:59:25,0.832,0.512,0.598,0,1,1,1,1.388,-1.238,1.089
2018-12-10 21:59:26,0.664,0.641,0.539,0,1,1,1,0.961,-0.545,0.676
2018-12-10 21:59:27,0.527,0.633,0.523,0,1,1,1,0.612,-0.588,0.563
2018-12-10 21:59:28,0.594,0.629,0.43,0,1,1,1,0.783,-0.61,-0.088
2018-12-10 21:59:29,0.613,-0.141,0.883,0,1,1,1,0.831,-4.746,3.085
2018-12-10 21:59:30,0.703,0.281,0.688,0,1,1,1,1.06,-2.479,1.719
2018-12-10 21:59:31,0.543,0.645,0.355,0,0,1,0,0.653,-0.524,-0.613
2018-12-10 21:59:32,0.434,0.926,0.391,0,0,1,0,0.376,0.986,-0.361
2018-12-10 21:59:33,0.68,0.773,0.621,0,0,1,0,1.001,0.164,1.25
2018-12-10 21:59:34,0.523,0.625,0.465,0,0,1,0,0.602,-0.631,0.157
2018-12-10 21:59:35,0.34,0.574,0.445,0,0,1,0,0.137,-0.905,0.017
2018-12-10 21:59:36,0.313,0.797,0.57,0,0,1,0,0.068,0.293,0.893
2018-12-10 21:59:37,0.504,0.645,0.418,0,0,1,0,0.554,-0.524,-0.172
2018-12-10 21:59:38,0.75,0.668,0.402,0,0,1,0,1.179,-0.4,-0.284
2018-12-10 21:59:39,0.547,0.664,0.426,0,0,1,0,0.663,-0.422,-0.116
2018-12-10 21:59:40,0.273,0.777,0.492,0,0,1,0,-0.034,0.186,0.346
2018-12-10 21:59:41,0.766,0.527,0.59,0,0,1,0,1.22,-1.158,1.033
2018-12-10 21:59:42,0.594,0.574,0.672,0,0,1,0,0.783,-0.905,1.607
2018-12-10 21:59:43,0.066,0.754,0.664,0,0,1,0,-0.56,0.062,1.551
2018-12-10 21:59:44,0.059,0.672,0.316,0,0,1,0,-0.578,-0.379,-0.886
2018-12-10 21:59:45,0.02,0.844,0.531,0,0,1,0,-0.677,0.546,0.62
2018-12-10 21:59:46,-0.227,0.832,0.602,0,0,1,0,-1.305,0.481,1.117
2018-12-10 21:59:47,0.023,0.91,0.605,0,0,1,0,-0.669,0.9,1.138
2018-12-10 21:59:48,0.102,0.426,0.418,0,0,1,0,-0.469,-1.7,-0.172
2018-12-10 21:59:49,0.066,1.012,0.551,0,0,1,0,-0.56,1.448,0.76
2018-12-10 21:59:50,-0.066,1.145,0.637,0,0,1,0,-0.896,2.163,1.362
2018-12-10 21:59:51,0.078,0.527,0.355,0,0,1,0,-0.53,-1.158,-0.613
2018-12-10 21:59:52,0.004,0.621,0.355,0,0,1,0,-0.718,-0.653,-0.613
2018-12-10 21:59:53,-0.18,1.055,0.766,0,0,1,0,-1.186,1.679,2.266
2018-12-10 21:59:54,0.027,0.781,0.523,0,0,1,0,-0.659,0.207,0.563
2018-12-10 21:59:55,0.023,0.699,0.41,0,0,1,0,-0.669,-0.233,-0.228
2018-12-10 21:59:56,-0.051,1.129,0.684,0,0,1,0,-0.858,2.077,1.691
2018-12-10 21:59:57,0.133,0.531,0.313,0,0,1,0,-0.39,-1.136,-0.907
2018-12-10 21:59:58,0.043,0.934,0.57,0,0,1,0,-0.619,1.029,0.893
2018-12-10 21:59:59,-0.215,1.203,0.754,0,0,1,0,-1.275,2.474,2.181
2018-12-10 22:00:00,0.074,0.461,0.395,0,0,1,0,-0.54,-1.512,-0.333
2018-12-10 22:00:01,-0.297,0.832,0.48,0,1,0,0,-1.483,0.481,0.262
2018-12-10 22:00:02,-0.312,0.832,0.484,0,1,0,0,-1.521,0.481,0.29
2018-12-10 22:00:03,-0.312,0.824,0.477,0,1,0,0,-1.521,0.438,0.241
2018-12-10 22:00:04,-0.309,0.828,0.48,0,1,0,0,-1.514,0.46,0.262
2018-12-10 22:00:05,-0.312,0.824,0.477,0,1,0,0,-1.521,0.438,0.241
2018-12-10 22:00:06,-0.301,0.824,0.48,0,1,0,0,-1.493,0.438,0.262
2018-12-10 22:00:07,-0.305,0.848,0.496,0,1,0,0,-1.504,0.567,0.374
2018-12-10 22:00:08,-0.309,0.844,0.492,0,1,0,0,-1.514,0.546,0.346
2018-12-10 22:00:09,-0.285,0.844,0.5,0,1,0,0,-1.453,0.546,0.402
2018-12-10 22:00:10,-0.281,0.836,0.5,0,1,0,0,-1.443,0.503,0.402
2018-12-10 22:00:11,-0.27,0.836,0.488,0,1,0,0,-1.415,0.503,0.318
2018-12-10 22:00:12,-0.305,0.832,0.488,0,1,0,0,-1.504,0.481,0.318
2018-12-10 22:00:13,-0.293,0.824,0.492,0,1,0,0,-1.473,0.438,0.346
2018-12-10 22:00:14,-0.297,0.848,0.492,0,1,0,0,-1.483,0.567,0.346
2018-12-10 22:00:15,-0.277,0.848,0.488,0,1,0,0,-1.432,0.567,0.318
2018-12-10 22:00:16,-0.281,0.84,0.492,0,1,0,0,-1.443,0.524,0.346
2018-12-10 22:00:17,-0.285,0.836,0.484,0,1,0,0,-1.453,0.503,0.29
2018-12-10 22:00:18,-0.277,0.84,0.477,0,1,0,0,-1.432,0.524,0.241
2018-12-10 22:00:19,-0.281,0.84,0.492,0,1,0,0,-1.443,0.524,0.346
2018-12-10 22:00:20,-0.273,0.852,0.484,0,1,0,0,-1.422,0.588,0.29
2018-12-10 22:00:21,-0.281,0.863,0.496,0,1,0,0,-1.443,0.648,0.374
2018-12-10 22:00:22,-0.273,0.832,0.484,0,1,0,0,-1.422,0.481,0.29
2018-12-10 22:00:23,-0.273,0.84,0.48,0,1,0,0,-1.422,0.524,0.262
2018-12-10 22:00:24,-0.273,0.813,0.496,0,1,0,0,-1.422,0.379,0.374
2018-12-10 22:00:25,-0.273,0.852,0.484,0,1,0,0,-1.422,0.588,0.29
2018-12-10 22:00:26,-0.285,0.848,0.469,0,1,0,0,-1.453,0.567,0.185
2018-12-10 22:00:27,-0.273,0.852,0.477,0,1,0,0,-1.422,0.588,0.241
2018-12-10 22:00:28,-0.266,0.848,0.484,0,1,0,0,-1.404,0.567,0.29
2018-12-10 22:00:29,-0.273,0.852,0.469,0,1,0,0,-1.422,0.588,0.185
2018-12-10 22:00:30,-0.27,0.852,0.469,0,1,0,0,-1.415,0.588,0.185
2018-12-10 22:00:31,-0.312,0.848,0.461,0,1,0,0,-1.521,0.567,0.129
2018-12-10 22:00:32,-0.277,0.867,0.469,0,1,0,0,-1.432,0.669,0.185
2018-12-10 22:00:33,-0.281,0.848,0.469,0,1,0,0,-1.443,0.567,0.185
2018-12-10 22:00:34,-0.293,0.863,0.473,0,1,0,0,-1.473,0.648,0.213
2018-12-10 22:00:35,-0.285,0.844,0.469,0,1,0,0,-1.453,0.546,0.185
2018-12-10 22:00:36,-0.297,0.895,0.484,0,1,0,0,-1.483,0.82,0.29
2018-12-10 22:00:37,-0.289,0.848,0.469,0,1,0,0,-1.463,0.567,0.185
2018-12-10 22:00:38,-0.305,0.848,0.469,0,1,0,0,-1.504,0.567,0.185
2018-12-10 22:00:39,-0.305,0.824,0.465,0,1,0,0,-1.504,0.438,0.157
2018-12-10 22:00:40,-0.297,0.836,0.473,0,1,0,0,-1.483,0.503,0.213
2018-12-10 22:00:41,-0.301,0.832,0.438,0,1,0,0,-1.493,0.481,-0.032
2018-12-10 22:00:42,-0.316,0.844,0.457,0,1,0,0,-1.532,0.546,0.101
2018-12-10 22:00:43,-0.328,0.848,0.477,0,1,0,0,-1.562,0.567,0.241
2018-12-10 22:00:44,-0.316,0.84,0.473,0,1,0,0,-1.532,0.524,0.213
2018-12-10 22:00:45,-0.309,0.848,0.48,0,1,0,0,-1.514,0.567,0.262
2018-12-10 22:00:46,-0.309,0.84,0.473,0,1,0,0,-1.514,0.524,0.213
2018-12-10 22:00:47,-0.305,0.836,0.488,0,1,0,0,-1.504,0.503,0.318
2018-12-10 22:00:48,-0.312,0.848,0.473,0,1,0,0,-1.521,0.567,0.213
