time_stamp,x,y,z,sitting,standing,walking,grazing
2018-12-10 21:31:10,-0.32,0.754,0.574,0,1,0,0
2018-12-10 21:31:11,-0.316,0.746,0.598,0,1,0,0
2018-12-10 21:31:12,-0.289,0.762,0.578,0,1,0,0
2018-12-10 21:31:13,-0.293,0.738,0.613,0,1,0,0
2018-12-10 21:31:14,-0.328,0.723,0.613,0,1,0,0
2018-12-10 21:31:15,-0.305,0.773,0.574,0,1,0,0
2018-12-10 21:31:16,-0.301,0.75,0.586,0,1,0,0
2018-12-10 21:31:17,-0.332,0.719,0.605,0,1,0,0
2018-12-10 21:31:18,-0.301,0.758,0.566,0,1,0,0
2018-12-10 21:31:19,-0.293,0.746,0.594,0,1,0,0
2018-12-10 21:31:20,-0.324,0.754,0.582,0,1,0,0
2018-12-10 21:31:21,-0.285,0.766,0.59,0,1,0,0
2018-12-10 21:31:22,-0.336,0.734,0.586,0,1,0,0
2018-12-10 21:31:23,-0.309,0.781,0.57,0,1,0,0
2018-12-10 21:31:24,-0.363,0.738,0.574,0,1,0,0
2018-12-10 21:31:25,-0.336,0.754,0.566,0,1,0,0
2018-12-10 21:31:26,-0.312,0.781,0.559,0,1,0,0
2018-12-10 21:31:27,-0.301,0.773,0.563,0,1,0,0
2018-12-10 21:31:28,-0.336,0.746,0.57,0,1,0,0
2018-12-10 21:31:29,-0.285,0.746,0.566,0,1,0,0
2018-12-10 21:31:30,-0.348,0.734,0.578,0,1,0,0
2018-12-10 21:31:31,-0.309,0.785,0.559,0,1,0,0
2018-12-10 21:31:32,-0.32,0.758,0.563,0,1,0,0
2018-12-10 21:31:33,-0.332,0.719,0.582,0,1,0,0
2018-12-10 21:31:34,-0.328,0.871,0.473,0,1,0,0
2018-12-10 21:31:35,-0.414,0.789,0.484,0,1,0,0
2018-12-10 21:31:36,-0.414,0.797,0.504,0,1,0,0
2018-12-10 21:31:37,-0.375,0.762,0.5,0,1,0,0
2018-12-10 21:31:38,-0.453,0.797,0.504,0,1,0,0
2018-12-10 21:31:39,-0.375,0.758,0.504,0,1,0,0
2018-12-10 21:31:40,-0.461,0.777,0.488,0,1,0,0
2018-12-10 21:31:41,-0.398,0.789,0.457,0,1,0,0
2018-12-10 21:31:42,-0.402,0.793,0.426,0,1,0,0
2018-12-10 21:31:43,-0.469,0.805,0.418,0,1,0,0
2018-12-10 21:31:44,-0.383,0.801,0.43,0,1,0,0
2018-12-10 21:31:45,-0.48,0.816,0.445,0,1,0,0
2018-12-10 21:31:46,-0.379,0.797,0.438,0,1,0,0
2018-12-10 21:31:47,-0.352,0.883,0.438,0,1,0,0
2018-12-10 21:31:48,-0.312,0.758,0.531,0,1,0,0
2018-12-10 21:31:49,-0.305,0.805,0.566,0,1,0,0
2018-12-10 21:31:50,-0.422,0.762,0.508,0,1,0,0
2018-12-10 21:31:51,-0.324,0.82,0.539,0,1,0,0
2018-12-10 21:31:52,-0.402,0.727,0.52,0,1,0,0
2018-12-10 21:31:53,-0.348,0.797,0.535,0,1,0,0
2018-12-10 21:31:54,-0.391,0.773,0.547,0,1,0,0
2018-12-10 21:31:55,-0.383,0.746,0.496,0,1,0,0
2018-12-10 21:31:56,-0.32,0.781,0.566,0,1,0,0
2018-12-10 21:31:57,-0.289,0.777,0.574,0,1,0,0
2018-12-10 21:31:58,-0.285,0.762,0.57,0,1,0,0
2018-12-10 21:31:59,-0.266,0.762,0.598,0,1,0,0
2018-12-10 21:32:00,-0.305,0.715,0.621,0,1,0,0
2018-12-10 21:32:01,-0.297,0.73,0.621,0,1,0,0
2018-12-10 21:32:02,-0.312,0.695,0.625,0,1,0,0
2018-12-10 21:32:03,-0.297,0.75,0.602,0,1,0,0
2018-12-10 21:32:04,-0.281,0.758,0.594,0,1,0,0
2018-12-10 21:32:05,-0.305,0.711,0.629,0,1,0,0
2018-12-10 21:32:06,-0.273,0.754,0.598,0,1,0,0
2018-12-10 21:32:07,-0.273,0.746,0.598,0,1,0,0
2018-12-10 21:32:08,-0.289,0.742,0.605,0,1,0,0
2018-12-10 21:32:09,-0.277,0.758,0.594,0,1,0,0
2018-12-10 21:32:10,-0.297,0.715,0.629,0,1,0,0
2018-12-10 21:32:11,-0.289,0.77,0.586,0,1,0,0
2018-12-10 21:32:12,-0.285,0.75,0.594,0,1,0,0
2018-12-10 21:32:13,-0.312,0.703,0.586,0,1,0,0
2018-12-10 21:32:14,-0.262,0.758,0.578,0,1,0,0
2018-12-10 21:32:15,-0.324,0.707,0.617,0,1,0,0
2018-12-10 21:32:16,-0.293,0.762,0.586,0,1,0,0
2018-12-10 21:32:17,-0.324,0.695,0.617,0,1,0,0
2018-12-10 21:32:18,-0.293,0.766,0.574,0,1,0,0
2018-12-10 21:32:19,-0.289,0.754,0.582,0,1,0,0
2018-12-10 21:32:20,-0.332,0.719,0.602,0,1,0,0
2018-12-10 21:32:21,-0.297,0.758,0.594,0,1,0,0
2018-12-10 21:32:22,-0.305,0.754,0.594,0,1,0,0
2018-12-10 21:32:23,-0.289,0.758,0.582,0,1,0,0
2018-12-10 21:32:24,-0.33,0.715,0.602,0,1,0,0
2018-12-10 21:32:25,-0.371,0.73,0.563,0,1,0,0
2018-12-10 21:32:26,-0.34,0.844,0.469,0,1,0,0
2018-12-10 21:32:27,-0.152,0.918,0.496,0,1,0,0
2018-12-10 21:32:28,-0.336,0.793,0.531,0,1,0,0
2018-12-10 21:32:29,-0.32,0.777,0.512,0,1,0,0
2018-12-10 21:32:30,-0.344,0.789,0.52,0,1,0,0
2018-12-10 21:32:31,-0.312,0.797,0.531,0,1,0,0
2018-12-10 21:32:32,-0.422,0.785,0.555,0,1,0,0
2018-12-10 21:32:33,-0.371,0.832,0.422,0,1,0,0
2018-12-10 21:32:34,-0.449,0.801,0.473,0,1,0,0
2018-12-10 21:32:35,-0.355,0.75,0.535,0,1,0,0
2018-12-10 21:32:36,-0.328,0.816,0.551,0,1,0,0
2018-12-10 21:32:37,-0.34,0.801,0.422,0,1,0,0
2018-12-10 21:32:38,-0.344,0.707,0.621,0,1,0,0
2018-12-10 21:32:39,-0.316,0.773,0.555,0,1,0,0
2018-12-10 21:32:40,-0.305,0.789,0.555,0,1,0,0
2018-12-10 21:32:41,-0.301,0.773,0.57,0,1,1,0
2018-12-10 21:32:42,-0.328,0.766,0.574,0,1,1,0
2018-12-10 21:32:43,-0.324,0.754,0.57,0,1,1,0
2018-12-10 21:32:44,-0.316,0.758,0.574,0,1,1,0
2018-12-10 21:32:45,-0.309,0.754,0.578,0,1,1,0
2018-12-10 21:32:46,-0.355,0.707,0.598,0,1,1,0
2018-12-10 21:32:47,-0.316,0.773,0.57,0,1,1,0
2018-12-10 21:32:48,-0.328,0.75,0.574,0,1,1,0
2018-12-10 21:32:49,-0.344,0.75,0.574,0,1,1,0
2018-12-10 21:32:50,-0.367,0.801,0.527,0,1,1,0
2018-12-10 21:32:51,-0.352,0.82,0.5,0,1,0,0
2018-12-10 21:32:52,-0.437,0.742,0.43,0,1,0,0
2018-12-10 21:32:53,-0.457,0.797,0.492,0,1,0,0
2018-12-10 21:32:54,0.184,0.719,0.461,0,1,0,0
2018-12-10 21:32:55,0.59,0.637,0.461,0,1,0,0
2018-12-10 21:32:56,0.32,0.883,0.496,0,1,0,0
2018-12-10 21:32:57,0.484,0.738,0.516,0,1,0,0
2018-12-10 21:32:58,0.277,0.77,0.492,0,1,0,0
2018-12-10 21:32:59,-0.066,0.645,0.48,0,1,0,0
2018-12-10 21:33:00,-0.332,0.809,0.492,0,1,0,0
2018-12-10 21:33:01,-0.418,0.77,0.48,0,1,0,0
2018-12-10 21:33:02,-0.398,0.801,0.43,0,1,0,0
2018-12-10 21:33:03,-0.434,0.836,0.445,0,1,0,0
2018-12-10 21:33:04,-0.457,0.809,0.445,0,1,0,0
2018-12-10 21:33:05,-0.367,0.824,0.395,0,1,0,0
2018-12-10 21:33:06,-0.375,0.852,0.395,0,1,0,0
2018-12-10 21:33:07,-0.402,0.809,0.41,0,1,0,0
2018-12-10 21:33:08,-0.371,0.848,0.434,0,1,0,0
2018-12-10 21:33:09,-0.262,0.902,0.43,0,1,0,0
2018-12-10 21:33:10,-0.324,0.797,0.512,0,1,0,0
2018-12-10 21:33:11,-0.312,0.82,0.5,0,1,0,0
2018-12-10 21:33:12,-0.359,0.801,0.496,0,1,0,0
2018-12-10 21:33:13,-0.316,0.797,0.477,0,1,0,0
2018-12-10 21:33:14,-0.352,0.797,0.496,0,1,0,0
2018-12-10 21:33:15,-0.355,0.797,0.477,0,1,0,0
2018-12-10 21:33:16,-0.371,0.82,0.5,0,1,0,0
2018-12-10 21:33:17,-0.297,0.824,0.496,0,1,0,0
2018-12-10 21:33:18,-0.43,0.785,0.465,0,1,0,0
2018-12-10 21:33:19,-0.332,0.867,0.449,0,1,0,0
2018-12-10 21:33:20,-0.285,0.816,0.523,0,1,0,0
2018-12-10 21:33:21,-0.34,0.805,0.516,0,1,0,0
2018-12-10 21:33:22,-0.336,0.766,0.492,0,1,0,0
2018-12-10 21:33:23,-0.277,0.84,0.496,0,1,0,0
2018-12-10 21:33:24,-0.262,0.844,0.594,0,1,0,0
2018-12-10 21:33:25,-0.262,0.805,0.559,0,1,0,0
2018-12-10 21:33:26,-0.246,0.797,0.551,0,1,0,0
2018-12-10 21:33:27,-0.234,0.84,0.535,0,1,0,0
2018-12-10 21:33:28,-0.215,0.832,0.539,0,1,0,0
2018-12-10 21:33:29,-0.242,0.82,0.504,0,1,0,0
2018-12-10 21:33:30,-0.332,0.781,0.547,0,1,0,0
2018-12-10 21:33:31,-0.359,0.762,0.559,0,1,0,0
2018-12-10 21:33:32,-0.352,0.746,0.566,0,1,0,0
2018-12-10 21:33:33,-0.354,0.738,0.578,0,1,0,0
2018-12-10 21:33:34,-0.355,0.723,0.566,0,1,0,0
2018-12-10 21:33:35,-0.332,0.773,0.574,0,1,0,0
2018-12-10 21:33:36,-0.383,0.82,0.48,0,1,0,0
2018-12-10 21:33:37,-0.445,0.785,0.5,0,1,0,0
2018-12-10 21:33:38,-0.398,0.75,0.473,0,1,0,0
2018-12-10 21:33:39,-0.352,0.801,0.504,0,1,0,0
2018-12-10 21:33:40,-0.445,0.75,0.477,0,1,0,0
2018-12-10 21:33:41,-0.367,0.824,0.516,0,1,0,0
2018-12-10 21:33:42,-0.371,0.75,0.465,0,1,0,0
2018-12-10 21:33:43,-0.379,0.813,0.508,0,1,0,0
2018-12-10 21:33:44,-0.344,0.777,0.484,0,1,0,0
2018-12-10 21:33:45,-0.441,0.758,0.465,0,1,0,0
2018-12-10 21:33:46,-0.395,0.805,0.508,0,1,0,0
2018-12-10 21:33:47,-0.363,0.766,0.48,0,1,0,0
2018-12-10 21:33:48,-0.363,0.805,0.5,0,1,0,0
2018-12-10 21:33:49,-0.342,0.801,0.441,0,1,0,0
2018-12-10 21:33:50,-0.32,0.809,0.504,0,1,0,0
2018-12-10 21:33:51,-0.344,0.773,0.457,0,1,0,0
2018-12-10 21:33:52,-0.336,0.797,0.512,0,1,0,0
2018-12-10 21:33:53,-0.336,0.758,0.469,0,1,0,0
2018-12-10 21:33:54,-0.379,0.809,0.508,0,1,0,0
2018-12-10 21:33:55,-0.383,0.762,0.449,0,1,0,0
2018-12-10 21:33:56,-0.332,0.793,0.504,0,1,0,0
2018-12-10 21:33:57,-0.41,0.805,0.5,0,1,0,0
2018-12-10 21:33:58,-0.359,0.754,0.461,0,1,0,0
2018-12-10 21:33:59,-0.336,0.797,0.504,0,1,0,0
2018-12-10 21:34:00,-0.332,0.793,0.52,0,1,0,0
2018-12-10 21:34:01,-0.383,0.82,0.504,0,1,0,0
2018-12-10 21:34:02,-0.371,0.801,0.504,0,1,0,0
2018-12-10 21:34:03,-0.402,0.801,0.488,0,1,0,0
2018-12-10 21:34:04,-0.332,0.762,0.469,0,1,0,0
2018-12-10 21:34:05,-0.332,0.809,0.527,0,1,0,0
2018-12-10 21:34:06,-0.379,0.906,0.469,0,1,0,0
2018-12-10 21:34:07,-0.352,0.766,0.477,0,1,0,0
2018-12-10 21:34:08,-0.371,0.816,0.496,0,1,0,0
2018-12-10 21:34:09,-0.418,0.773,0.465,0,1,0,0
2018-12-10 21:34:10,-0.371,0.809,0.477,0,1,0,0
2018-12-10 21:34:11,-0.383,0.785,0.469,0,1,0,0
2018-12-10 21:34:12,-0.373,0.762,0.453,0,1,0,0
2018-12-10 21:34:13,-0.363,0.805,0.484,0,1,0,0
2018-12-10 21:34:14,-0.402,0.809,0.496,0,1,0,0
2018-12-10 21:34:15,-0.391,0.77,0.457,0,1,0,0
2018-12-10 21:34:16,-0.375,0.73,0.465,0,1,0,0
2018-12-10 21:34:17,-0.332,0.809,0.5,0,1,0,0
2018-12-10 21:34:18,-0.355,0.766,0.484,0,1,0,0
2018-12-10 21:34:19,-0.332,0.813,0.488,0,1,0,0
2018-12-10 21:34:20,-0.355,0.828,0.5,0,1,0,0
2018-12-10 21:34:21,-0.359,0.793,0.477,0,1,0,0
2018-12-10 21:34:22,-0.367,0.813,0.492,0,1,0,0
2018-12-10 21:34:23,-0.34,0.828,0.504,0,1,0,0
2018-12-10 21:34:24,-0.406,0.797,0.496,0,1,0,0
2018-12-10 21:34:25,-0.395,0.781,0.477,0,1,0,0
2018-12-10 21:34:26,-0.344,0.785,0.484,0,1,0,0
2018-12-10 21:34:27,-0.352,0.813,0.496,0,1,0,0
2018-12-10 21:34:28,-0.418,0.805,0.5,0,1,0,0
2018-12-10 21:34:29,-0.363,0.754,0.473,0,1,0,0
2018-12-10 21:34:30,-0.34,0.793,0.484,0,1,0,0
2018-12-10 21:34:31,-0.379,0.809,0.582,0,1,0,0
2018-12-10 21:34:32,-0.336,0.754,0.582,0,1,0,0
2018-12-10 21:34:33,-0.34,0.727,0.578,0,1,0,0
2018-12-10 21:34:34,-0.363,0.688,0.609,0,1,0,0
2018-12-10 21:34:35,-0.328,0.758,0.59,0,1,0,0
2018-12-10 21:34:36,-0.312,0.738,0.586,0,1,0,0
2018-12-10 21:34:37,-0.355,0.676,0.609,0,1,0,0
2018-12-10 21:34:38,-0.312,0.781,0.57,0,1,0,0
2018-12-10 21:34:39,-0.293,0.738,0.594,0,1,0,0
2018-12-10 21:34:40,-0.332,0.715,0.605,0,1,0,0
2018-12-10 21:34:41,-0.27,0.77,0.574,0,1,1,0
2018-12-10 21:34:42,-0.285,0.723,0.609,0,1,1,0
2018-12-10 21:34:43,-0.297,0.758,0.578,0,1,1,0
2018-12-10 21:34:44,-0.316,0.906,0.465,0,1,1,0
2018-12-10 21:34:45,-0.383,0.781,0.504,0,1,1,0
2018-12-10 21:34:46,-0.348,0.785,0.496,0,1,1,0
2018-12-10 21:34:47,-0.316,0.766,0.504,0,1,1,0
2018-12-10 21:34:48,-0.187,0.813,0.465,0,1,1,0
2018-12-10 21:34:49,0.344,0.754,0.613,0,1,1,0
2018-12-10 21:34:50,0.375,0.801,0.68,0,1,1,0
2018-12-10 21:34:51,-0.316,0.859,0.516,0,1,0,0
2018-12-10 21:34:52,-0.25,0.813,0.52,0,1,0,0
2018-12-10 21:34:53,-0.281,0.813,0.516,0,1,0,0
2018-12-10 21:34:54,-0.27,0.793,0.48,0,1,0,0
2018-12-10 21:34:55,-0.242,0.82,0.504,0,1,0,0
2018-12-10 21:34:56,-0.328,0.824,0.516,0,1,0,0
2018-12-10 21:34:57,-0.262,0.789,0.469,0,1,0,0
2018-12-10 21:34:58,-0.281,0.832,0.523,0,1,0,0
2018-12-10 21:34:59,-0.348,0.836,0.508,0,1,0,0
2018-12-10 21:35:00,-0.293,0.801,0.469,0,1,0,0
2018-12-10 21:35:01,-0.258,0.82,0.492,0,1,0,0
2018-12-10 21:35:02,-0.262,0.82,0.508,0,1,0,0
2018-12-10 21:35:03,-0.301,0.824,0.527,0,1,0,0
2018-12-10 21:35:04,-0.305,0.801,0.488,0,1,0,0
2018-12-10 21:35:05,-0.305,0.813,0.5,0,1,0,0
2018-12-10 21:35:06,-0.328,0.711,0.504,0,1,0,0
2018-12-10 21:35:07,-0.324,0.809,0.535,0,1,0,0
2018-12-10 21:35:08,-0.262,0.801,0.516,0,1,0,0
2018-12-10 21:35:09,-0.383,0.813,0.512,0,1,0,0
2018-12-10 21:35:10,-0.316,0.82,0.535,0,1,0,0
2018-12-10 21:35:11,-0.27,0.789,0.477,0,1,0,0
2018-12-10 21:35:12,-0.25,0.809,0.512,0,1,0,0
2018-12-10 21:35:13,-0.348,0.82,0.527,0,1,0,0
2018-12-10 21:35:14,-0.387,0.789,0.488,0,1,0,0
2018-12-10 21:35:15,-0.277,0.816,0.484,0,1,0,0
2018-12-10 21:35:16,-0.238,0.793,0.496,0,1,0,0
2018-12-10 21:35:17,-0.242,0.809,0.512,0,1,0,0
2018-12-10 21:35:18,-0.211,0.805,0.523,0,1,0,0
2018-12-10 21:35:19,-0.195,0.797,0.547,0,1,0,0
2018-12-10 21:35:20,-0.207,0.813,0.547,0,1,0,0
2018-12-10 21:35:21,-0.258,0.844,0.535,0,1,0,0
2018-12-10 21:35:22,-0.277,0.844,0.539,0,1,0,0
2018-12-10 21:35:23,-0.32,0.801,0.523,0,1,0,0
2018-12-10 21:35:24,-0.367,0.801,0.5,0,1,0,0
2018-12-10 21:35:25,-0.301,0.781,0.477,0,1,0,0
2018-12-10 21:35:26,-0.238,0.816,0.523,0,1,0,0
2018-12-10 21:35:27,-0.301,0.832,0.539,0,1,0,0
2018-12-10 21:35:28,-0.352,0.789,0.488,0,1,0,0
2018-12-10 21:35:29,-0.152,0.844,0.531,0,1,0,0
2018-12-10 21:35:30,-0.289,0.797,0.496,0,1,0,0
2018-12-10 21:35:31,-0.203,0.848,0.543,0,1,0,0
2018-12-10 21:35:32,-0.273,0.879,0.484,0,1,0,0
2018-12-10 21:35:33,-0.168,0.82,0.5,0,1,0,0
2018-12-10 21:35:34,-0.27,0.816,0.621,0,1,0,0
2018-12-10 21:35:35,-0.348,0.746,0.57,0,1,0,0
2018-12-10 21:35:36,-0.32,0.703,0.586,0,1,0,0
2018-12-10 21:35:37,-0.402,0.719,0.602,0,1,0,0
2018-12-10 21:35:38,-0.363,0.727,0.559,0,1,0,0
2018-12-10 21:35:39,-0.402,0.703,0.586,0,1,0,0
2018-12-10 21:35:40,-0.34,0.84,0.523,0,1,0,0
2018-12-10 21:35:41,-0.195,0.844,0.492,0,1,0,0
2018-12-10 21:35:42,-0.254,0.824,0.539,0,1,0,0
2018-12-10 21:35:43,-0.344,0.785,0.488,0,1,0,0
2018-12-10 21:35:44,-0.234,0.801,0.539,0,1,0,0
2018-12-10 21:35:45,-0.266,0.781,0.512,0,1,0,0
2018-12-10 21:35:46,-0.27,0.805,0.559,0,1,0,0
2018-12-10 21:35:47,-0.344,0.797,0.52,0,1,0,0
2018-12-10 21:35:48,-0.246,0.777,0.512,0,1,0,0
2018-12-10 21:35:49,-0.203,0.898,0.5,0,1,0,0
2018-12-10 21:35:50,-0.16,0.871,0.504,0,1,0,0
2018-12-10 21:35:51,-0.125,0.852,0.496,0,1,1,0
2018-12-10 21:35:52,-0.207,0.816,0.555,0,1,1,0
2018-12-10 21:35:53,-0.051,0.762,0.52,0,1,1,0
2018-12-10 21:35:54,0.219,0.809,0.609,0,1,1,0
2018-12-10 21:35:55,0.0,0.762,0.566,0,1,1,0
2018-12-10 21:35:56,0.098,0.836,0.559,0,1,1,0
2018-12-10 21:35:57,0.051,0.816,0.559,0,1,1,0
2018-12-10 21:35:58,-0.027,0.813,0.531,0,1,1,0
2018-12-10 21:35:59,0.355,0.727,0.598,0,1,1,0
2018-12-10 21:36:00,0.547,0.512,0.617,0,1,1,0
2018-12-10 21:36:01,0.312,0.613,0.539,0,1,1,0
2018-12-10 21:36:02,0.078,0.645,0.402,0,1,1,0
2018-12-10 21:36:03,0.676,0.613,0.473,0,1,1,0
2018-12-10 21:36:04,0.586,0.75,0.457,0,1,1,0
2018-12-10 21:36:05,0.531,0.605,0.461,0,1,1,0
2018-12-10 21:36:06,0.406,0.625,0.469,0,1,1,0
2018-12-10 21:36:07,0.613,0.676,0.484,0,1,1,0
2018-12-10 21:36:08,0.535,0.664,0.48,0,1,1,0
2018-12-10 21:36:09,0.754,0.738,0.453,0,1,1,0
2018-12-10 21:36:10,0.473,0.711,0.5,0,1,1,0
2018-12-10 21:36:11,0.551,0.633,0.379,0,1,1,0
2018-12-10 21:36:12,0.434,0.734,0.492,0,1,1,0
2018-12-10 21:36:13,0.379,0.648,0.41,0,1,1,0
2018-12-10 21:36:14,0.328,0.832,0.488,0,1,1,0
2018-12-10 21:36:15,0.402,0.809,0.566,0,1,1,0
2018-12-10 21:36:16,0.379,0.836,0.504,0,1,1,0
2018-12-10 21:36:17,0.316,0.734,0.57,0,1,1,0
2018-12-10 21:36:18,0.535,0.66,0.621,0,1,1,0
2018-12-10 21:36:19,0.465,0.758,0.445,0,1,1,0
2018-12-10 21:36:20,0.336,0.75,0.543,0,1,1,0
2018-12-10 21:36:21,0.543,0.688,0.48,0,1,1,1
2018-12-10 21:36:22,0.289,0.656,0.664,0,1,1,1
2018-12-10 21:36:23,0.418,0.719,0.613,0,1,1,1
2018-12-10 21:36:24,0.266,0.715,0.512,0,1,1,1
2018-12-10 21:36:25,0.258,0.785,0.469,0,1,1,1
2018-12-10 21:36:26,0.383,0.75,0.488,0,1,1,1
2018-12-10 21:36:27,0.27,0.813,0.766,0,1,1,1
2018-12-10 21:36:28,0.191,0.609,0.527,0,1,1,1
2018-12-10 21:36:29,0.199,0.609,0.508,0,1,1,1
2018-12-10 21:36:30,0.355,0.746,0.566,0,1,1,1
2018-12-10 21:36:31,0.445,0.648,0.555,0,1,0,1
2018-12-10 21:36:32,0.535,0.457,0.426,0,1,0,1
2018-12-10 21:36:33,0.398,0.625,0.559,0,1,0,1
2018-12-10 21:36:34,0.336,0.695,0.609,0,1,0,1
2018-12-10 21:36:35,0.586,0.77,0.469,0,1,0,1
2018-12-10 21:36:36,0.828,0.645,0.582,0,1,0,1
2018-12-10 21:36:37,0.258,0.473,0.313,0,1,0,1
2018-12-10 21:36:38,0.762,0.594,0.5,0,1,0,1
2018-12-10 21:36:39,0.699,0.742,0.672,0,1,0,1
2018-12-10 21:36:40,0.695,0.523,0.563,0,1,0,1
2018-12-10 21:36:41,0.496,0.473,0.668,0,1,0,0
2018-12-10 21:36:42,0.34,0.664,0.523,0,1,0,0
2018-12-10 21:36:43,0.703,0.516,0.441,0,1,0,0
2018-12-10 21:36:44,0.621,0.641,0.551,0,1,0,0
2018-12-10 21:36:45,0.77,0.746,0.586,0,1,0,0
2018-12-10 21:36:46,0.285,0.645,0.539,0,1,0,0
2018-12-10 21:36:47,0.406,0.629,0.516,0,1,0,0
2018-12-10 21:36:48,0.234,0.738,0.5,0,1,0,0
2018-12-10 21:36:49,0.359,0.82,0.598,0,1,0,0
2018-12-10 21:36:50,0.598,0.555,0.645,0,1,0,0
2018-12-10 21:36:51,0.41,0.648,0.621,0,1,0,0
2018-12-10 21:36:52,0.559,0.652,0.664,0,1,0,0
2018-12-10 21:36:53,1.141,0.73,0.602,0,1,0,0
2018-12-10 21:36:54,0.473,0.762,0.363,0,1,0,0
2018-12-10 21:36:55,0.746,0.414,0.574,0,1,0,0
2018-12-10 21:36:56,0.559,0.645,0.824,0,1,0,0
2018-12-10 21:36:57,0.598,0.441,0.355,0,1,0,0
2018-12-10 21:36:58,1.0,0.688,0.41,0,1,0,0
2018-12-10 21:36:59,0.887,0.488,0.504,0,1,0,0
2018-12-10 21:37:00,0.777,0.469,0.461,0,1,0,0
2018-12-10 21:37:01,0.68,0.395,0.48,0,1,1,1
2018-12-10 21:37:02,0.789,0.227,0.637,0,1,1,1
2018-12-10 21:37:03,0.59,0.477,0.598,0,1,1,1
2018-12-10 21:37:04,0.801,0.359,0.555,0,1,1,1
2018-12-10 21:37:05,0.457,0.438,0.328,0,1,1,1
2018-12-10 21:37:06,1.266,-0.141,0.5,0,1,1,1
2018-12-10 21:37:07,0.75,0.164,0.531,0,1,1,1
2018-12-10 21:37:08,0.637,0.512,0.578,0,1,1,1
2018-12-10 21:37:09,0.672,0.719,0.574,0,1,1,1
2018-12-10 21:37:10,0.898,0.629,0.68,0,1,1,1
2018-12-10 21:37:11,0.465,0.797,0.52,0,1,1,0
2018-12-10 21:37:12,0.395,0.695,0.621,0,1,1,0
2018-12-10 21:37:13,0.426,0.48,0.477,0,1,1,0
2018-12-10 21:37:14,0.457,0.645,0.598,0,1,1,0
2018-12-10 21:37:15,0.469,0.836,0.609,0,1,1,0
2018-12-10 21:37:16,0.395,0.668,0.426,0,1,1,0
2018-12-10 21:37:17,0.336,0.715,0.609,0,1,1,0
2018-12-10 21:37:18,0.391,0.699,0.551,0,1,1,0
2018-12-10 21:37:19,0.43,0.875,0.531,0,1,1,0
2018-12-10 21:37:20,0.629,0.703,0.395,0,1,1,0
2018-12-10 21:37:21,0.5,0.949,0.484,0,1,1,0
2018-12-10 21:37:22,0.262,0.828,0.441,0,1,1,0
2018-12-10 21:37:23,0.5,0.953,0.477,0,1,1,0
2018-12-10 21:37:24,0.352,0.848,0.57,0,1,1,0
2018-12-10 21:37:25,0.223,0.758,0.449,0,1,1,0
2018-12-10 21:37:26,0.734,0.785,0.742,0,1,1,0
2018-12-10 21:37:27,0.352,0.805,0.512,0,1,1,0
2018-12-10 21:37:28,0.172,0.66,0.441,0,1,1,0
2018-12-10 21:37:29,0.406,0.848,0.457,0,1,1,0
2018-12-10 21:37:30,0.609,0.852,0.488,0,1,1,0
2018-12-10 21:37:31,0.48,0.668,0.473,0,1,1,1
2018-12-10 21:37:32,0.273,0.527,0.473,0,1,1,1
2018-12-10 21:37:33,0.652,0.398,0.57,0,1,1,1
2018-12-10 21:37:34,0.594,0.324,0.691,0,1,1,1
2018-12-10 21:37:35,0.801,0.418,0.438,0,1,1,1
2018-12-10 21:37:36,0.68,0.559,0.688,0,1,1,1
2018-12-10 21:37:37,0.434,0.656,0.508,0,1,1,1
2018-12-10 21:37:38,0.543,0.586,0.555,0,1,1,1
2018-12-10 21:37:39,0.391,0.645,0.641,0,1,1,1
2018-12-10 21:37:40,0.406,0.652,0.422,0,1,1,1
2018-12-10 21:37:41,0.473,0.691,0.445,0,1,0,1
2018-12-10 21:37:42,0.5,0.531,0.402,0,1,0,1
2018-12-10 21:37:43,0.613,0.59,0.727,0,1,0,1
2018-12-10 21:37:44,0.555,0.664,0.629,0,1,0,1
2018-12-10 21:37:45,0.734,0.637,0.488,0,1,0,1
2018-12-10 21:37:46,0.684,0.418,0.582,0,1,0,1
2018-12-10 21:37:47,0.559,0.676,0.453,0,1,0,1
2018-12-10 21:37:48,0.395,0.738,0.535,0,1,0,1
2018-12-10 21:37:49,0.82,0.664,0.453,0,1,0,1
2018-12-10 21:37:50,0.902,0.641,0.332,0,1,0,1
2018-12-10 21:37:51,0.316,0.48,0.363,0,1,0,1
2018-12-10 21:37:52,0.535,0.684,0.461,0,1,0,1
2018-12-10 21:37:53,0.688,0.637,0.242,0,1,0,1
2018-12-10 21:37:54,0.809,0.773,0.344,0,1,0,1
2018-12-10 21:37:55,0.75,0.598,0.285,0,1,0,1
2018-12-10 21:37:56,1.094,0.633,0.313,0,1,0,1
2018-12-10 21:37:57,0.777,0.563,0.637,0,1,0,1
2018-12-10 21:37:58,0.445,0.563,0.668,0,1,0,1
2018-12-10 21:37:59,0.797,0.332,0.617,0,1,0,1
2018-12-10 21:38:00,0.645,0.375,0.68,0,1,0,1
2018-12-10 21:38:01,0.461,0.512,0.629,0,1,1,1
2018-12-10 21:38:02,0.422,0.641,0.633,0,1,1,1
2018-12-10 21:38:03,0.355,0.664,0.582,0,1,1,1
2018-12-10 21:38:04,0.422,0.578,0.582,0,1,1,1
