time_stamp,sitting,standing,walking,grazing,x_0,x_29,x_59,x_89,x_119,x_149,x_179,x_209,x_239,x_269,y_0,y_29,y_59,y_89,y_119,y_149,y_179,y_209,y_239,y_269,z_0,z_29,z_59,z_89,z_119,z_149,z_179,z_209,z_239,z_269
2018-12-12T08:57:47,1,0,0,0,0.191,0.133,0.219,0.016,-0.082,-0.094,-0.098,-0.043,-0.27,-0.301,0.879,0.918,0.934,0.867,0.859,0.852,0.871,0.906,0.844,0.832,0.402,0.375,0.477,0.488,0.492,0.492,0.449,0.469,0.469,0.453
2018-12-12T08:57:57,1,0,0,0,-0.336,-0.344,-0.336,-0.34,-0.324,-0.328,-0.328,-0.328,-0.32,-0.32,0.863,0.855,0.844,0.855,0.855,0.848,0.859,0.852,0.852,0.848,0.418,0.41,0.41,0.406,0.41,0.41,0.41,0.418,0.422,0.418
2018-12-12T08:58:07,1,0,0,0,-0.305,-0.328,-0.324,-0.32,-0.312,-0.324,-0.312,-0.312,-0.32,-0.309,0.867,0.82,0.836,0.84,0.844,0.84,0.832,0.848,0.84,0.844,0.414,0.469,0.445,0.441,0.43,0.445,0.449,0.441,0.449,0.441
2018-12-12T08:58:17,1,0,0,0,-0.312,-0.312,-0.309,-0.305,-0.305,-0.359,-0.332,-0.32,-0.324,-0.18,0.852,0.836,0.836,0.84,0.832,0.805,0.852,0.848,0.832,0.832,0.434,0.449,0.465,0.453,0.477,0.414,0.438,0.43,0.43,0.582
2018-12-12T08:58:27,0,1,0,0,0.23,0.398,0.328,-0.234,0.09,0.301,-0.027,-0.238,-0.246,-0.215,0.617,0.723,0.555,0.469,0.797,0.711,0.844,0.801,0.84,0.848,0.629,0.453,0.445,0.238,0.551,0.59,0.484,0.453,0.449,0.473
2018-12-12T08:58:37,0,1,0,0,-0.094,0.031,-0.02,-0.02,-0.008,-0.004,-0.109,-0.105,-0.039,-0.023,0.902,0.828,0.859,0.852,0.855,0.879,0.883,0.938,0.879,0.879,0.414,0.578,0.484,0.512,0.512,0.477,0.445,0.438,0.57,0.473
2018-12-12T08:58:47,0,1,0,0,-0.031,0.074,0.211,0.348,0.09,0.012,-0.059,-0.07,-0.074,-0.078,0.84,0.773,0.621,0.574,0.793,0.828,0.848,0.867,0.852,0.863,0.488,0.652,0.645,0.809,0.531,0.582,0.516,0.5,0.496,0.48
2018-12-12T08:58:57,0,1,0,0,-0.082,-0.109,-0.105,-0.09,-0.086,-0.074,-0.074,-0.066,-0.031,0.148,0.875,0.871,0.875,0.887,0.887,0.871,0.879,0.887,0.859,0.672,0.477,0.473,0.477,0.465,0.465,0.465,0.469,0.461,0.488,0.816
2018-12-12T08:59:07,0,1,0,0,0.133,2.215,0.961,0.602,0.594,0.777,0.855,0.684,0.707,0.723,0.867,1.215,0.324,0.766,0.699,0.48,0.605,0.398,0.496,0.48,0.461,0.059,0.566,0.469,0.383,0.426,0.742,0.465,0.445,0.574
2018-12-12T08:59:17,0,1,0,0,0.766,0.676,0.535,0.449,0.438,0.43,0.828,0.645,0.637,0.633,0.355,0.266,0.574,0.684,0.699,0.723,0.527,0.391,0.426,0.438,0.555,0.652,0.613,0.547,0.52,0.512,0.762,0.637,0.625,0.629
2018-12-12T08:59:27,0,1,0,0,0.605,0.582,0.563,0.559,0.57,0.566,0.566,0.574,0.57,0.559,0.512,0.543,0.547,0.563,0.559,0.57,0.582,0.574,0.598,0.586,0.605,0.59,0.582,0.582,0.582,0.574,0.563,0.566,0.559,0.555
2018-12-12T08:59:37,0,1,0,0,0.563,0.559,0.566,0.551,0.59,0.582,0.441,0.34,0.301,0.309,0.602,0.598,0.586,0.598,0.617,0.637,0.746,0.762,0.793,0.801,0.559,0.559,0.555,0.555,0.504,0.488,0.484,0.52,0.512,0.5
2018-12-12T08:59:47,0,1,0,0,0.309,0.316,0.309,0.313,0.352,0.355,0.332,0.34,0.332,0.32,0.813,0.805,0.805,0.801,0.793,0.809,0.781,0.809,0.816,0.824,0.488,0.488,0.484,0.484,0.457,0.457,0.461,0.457,0.465,0.457
2018-12-12T08:59:57,0,1,0,0,0.324,0.309,0.305,0.25,0.211,0.207,0.199,0.191,0.191,0.203,0.828,0.824,0.84,0.871,0.871,0.875,0.879,0.883,0.883,0.871,0.445,0.441,0.43,0.414,0.418,0.418,0.426,0.418,0.414,0.41
2018-12-12T09:00:07,0,1,0,0,0.203,0.211,0.227,0.223,0.223,0.738,0.844,0.723,0.711,0.703,0.895,0.867,0.871,0.863,0.875,1.0,0.383,0.496,0.516,0.527,0.402,0.414,0.418,0.426,0.422,0.789,0.402,0.449,0.461,0.453
2018-12-12T09:00:17,0,1,0,0,0.66,0.672,0.652,0.648,0.641,0.691,0.785,0.75,0.719,0.676,0.543,0.59,0.578,0.594,0.582,0.34,0.234,0.453,0.504,0.559,0.324,0.449,0.453,0.449,0.457,0.684,0.414,0.473,0.48,0.465
2018-12-12T15:16:31,1,0,0,0,0.477,0.473,0.422,0.461,0.457,0.484,0.457,0.398,0.477,0.473,0.707,0.711,0.719,0.723,0.691,0.711,0.727,0.816,0.715,0.719,0.492,0.496,0.484,0.426,0.48,0.484,0.48,0.367,0.449,0.484
2018-12-12T15:16:41,1,0,0,0,0.402,0.477,0.465,0.477,0.43,0.352,0.473,0.48,0.473,0.516,0.695,0.855,0.699,0.707,0.723,0.758,0.73,0.844,0.734,0.676,0.504,0.402,0.555,0.449,0.449,0.406,0.438,0.328,0.445,0.496
2018-12-12T15:16:51,1,0,0,0,0.492,0.52,0.453,0.473,0.488,0.488,0.477,0.496,0.453,0.391,0.816,0.797,0.711,0.719,0.727,0.723,0.715,0.723,0.73,0.691,0.402,0.469,0.457,0.426,0.441,0.461,0.457,0.438,0.461,0.52
2018-12-12T15:17:01,1,0,0,0,0.418,0.492,0.445,0.398,0.441,0.391,0.441,0.414,0.418,0.492,0.688,0.766,0.715,0.695,0.883,0.797,0.801,0.801,0.742,0.777,0.469,0.414,0.465,0.504,0.383,0.43,0.402,0.387,0.453,0.457
2018-12-12T15:17:11,1,0,0,0,0.457,0.453,0.371,0.441,0.445,0.449,0.414,0.438,0.465,0.453,0.75,0.758,0.711,0.75,0.746,0.766,0.73,0.75,0.75,0.73,0.434,0.418,0.484,0.484,0.492,0.441,0.496,0.477,0.43,0.414
2018-12-12T15:17:21,1,0,0,0,0.496,0.512,0.438,0.48,0.441,0.449,0.355,0.453,0.379,0.488,0.777,0.68,0.746,0.672,0.773,0.777,0.73,0.777,0.688,0.652,0.359,0.512,0.355,0.395,0.418,0.359,0.379,0.449,0.539,0.559
2018-12-12T15:17:31,1,0,0,0,0.449,0.453,0.43,0.547,0.5,0.465,0.441,0.5,0.57,0.563,0.754,0.723,0.727,0.695,0.754,0.852,0.711,0.863,0.715,0.77,0.426,0.484,0.445,0.539,0.414,0.336,0.438,0.355,0.668,0.363
2018-12-12T15:17:41,1,0,0,0,0.621,0.523,0.496,0.473,0.438,0.484,0.523,0.469,0.457,0.445,0.73,0.781,0.773,0.633,0.734,0.844,0.773,0.93,0.777,0.738,0.406,0.371,0.391,0.387,0.395,0.27,0.453,0.184,0.402,0.43
2018-12-12T15:17:51,1,0,0,0,0.469,0.578,0.543,0.57,0.547,0.566,0.484,0.469,0.43,0.613,0.719,0.719,0.828,0.711,0.715,0.707,0.691,0.695,0.664,0.684,0.57,0.402,0.391,0.438,0.48,0.461,0.477,0.496,0.484,0.496
2018-12-12T15:18:01,1,0,0,0,0.574,0.543,0.504,0.637,0.531,0.566,0.555,0.48,0.508,0.551,0.563,0.66,0.602,0.746,0.684,0.68,0.664,0.656,0.605,0.602,0.539,0.457,0.496,0.27,0.441,0.453,0.543,0.523,0.559,0.551
2018-12-12T15:18:11,1,0,0,0,0.543,0.508,0.453,0.555,0.551,0.531,0.516,0.523,0.535,0.527,0.707,0.637,0.617,0.719,0.672,0.672,0.645,0.633,0.637,0.688,0.551,0.52,0.461,0.422,0.527,0.496,0.543,0.52,0.48,0.504
2018-12-12T15:18:21,1,0,0,0,0.465,0.512,0.5,0.508,0.492,0.543,0.516,0.5,0.516,0.527,0.695,0.703,0.66,0.691,0.805,0.531,0.664,0.637,0.656,0.648,0.531,0.484,0.535,0.512,0.414,0.594,0.484,0.531,0.504,0.527
2018-12-12T15:18:31,1,0,0,0,0.523,0.547,0.535,0.535,0.531,0.555,0.543,0.555,0.547,0.504,0.77,0.645,0.582,0.676,0.59,0.637,0.648,0.57,0.617,0.602,0.41,0.504,0.504,0.461,0.578,0.48,0.5,0.551,0.539,0.535
2018-12-12T15:18:41,1,0,0,0,0.547,0.531,0.547,0.527,0.543,0.531,0.535,0.531,0.543,0.516,0.711,0.645,0.699,0.633,0.633,0.609,0.629,0.625,0.625,0.555,0.477,0.52,0.473,0.512,0.52,0.516,0.543,0.52,0.523,0.566
2018-12-12T15:18:51,1,0,0,0,0.492,0.504,0.512,0.563,0.324,0.59,0.547,0.602,0.613,0.598,0.621,0.66,0.828,0.75,0.613,0.727,0.73,0.66,0.828,0.918,0.586,0.535,0.668,0.348,0.574,0.309,0.348,0.523,0.25,0.098
2018-12-12T15:19:11,1,0,0,0,0.445,0.453,0.484,0.5,0.477,0.488,0.559,0.527,0.516,0.504,0.777,0.781,0.773,0.793,0.711,0.797,0.609,0.793,0.73,0.715,0.414,0.652,0.352,0.332,0.363,0.332,0.363,0.332,0.391,0.379
2018-12-12T15:19:21,1,0,0,0,0.504,0.461,0.488,0.48,0.582,0.488,0.465,0.488,0.609,0.488,0.848,0.793,0.734,0.738,0.93,0.789,0.75,0.746,0.898,0.766,0.313,0.367,0.355,0.387,0.191,0.348,0.379,0.336,0.258,0.375
2018-12-12T15:19:31,1,0,0,0,0.527,0.52,0.563,0.508,0.566,0.488,0.469,0.449,0.449,0.457,0.91,0.676,0.816,0.781,0.887,0.738,0.777,0.766,0.754,0.777,0.273,0.477,0.344,0.313,0.27,0.406,0.395,0.395,0.414,0.414
2018-12-12T17:09:14,0,0,1,0,0.539,0.52,0.418,0.379,1.043,0.219,0.371,0.172,0.707,0.574,0.801,0.738,0.84,0.617,0.695,0.93,1.043,0.98,0.637,0.813,0.441,0.52,0.402,0.305,0.5,0.398,0.445,0.355,0.434,0.461
2018-12-12T17:09:34,0,0,1,0,0.645,0.031,0.367,0.586,0.777,0.328,0.418,0.59,0.527,0.5,0.832,0.887,0.602,0.703,0.816,0.855,0.973,0.711,0.82,1.152,0.355,0.598,0.32,0.41,0.43,0.262,0.309,0.309,0.324,0.352
2018-12-12T17:09:44,0,1,0,1,0.547,0.707,0.715,0.445,0.438,0.594,0.535,0.43,0.453,0.453,1.02,0.797,0.578,0.879,0.887,0.449,0.852,0.789,0.785,0.754,0.332,0.316,0.406,0.418,0.355,0.496,0.418,0.41,0.398,0.434
2018-12-12T17:09:54,0,1,1,1,0.41,0.5,0.559,0.703,0.625,0.5,0.695,0.465,0.879,0.531,0.785,0.793,0.723,0.641,0.578,0.699,0.645,0.672,0.477,0.648,0.473,0.398,0.453,0.391,0.484,0.32,0.328,0.387,0.223,0.234
2018-12-12T17:10:24,0,1,0,1,0.684,0.781,0.469,0.305,0.379,0.512,0.645,0.68,0.617,0.496,0.605,0.609,0.895,0.625,0.742,0.676,0.836,0.633,0.602,0.586,0.527,0.129,0.387,0.496,0.484,0.441,0.258,0.426,0.367,0.457
2018-12-12T17:10:34,0,1,0,1,0.422,0.711,0.398,0.652,0.609,0.707,0.582,0.512,0.621,0.754,0.754,0.543,0.695,0.762,0.664,0.586,0.523,0.695,0.758,0.625,0.52,0.457,0.508,0.348,0.277,0.359,0.449,0.441,0.371,0.313
2018-12-12T17:10:44,0,1,0,1,0.516,0.762,0.566,0.637,0.734,0.633,0.863,0.559,0.629,0.68,0.883,0.684,0.695,0.602,0.484,0.547,0.352,0.438,0.629,0.625,0.133,0.387,0.438,0.453,0.254,0.484,0.383,0.324,0.488,0.488
2018-12-12T17:10:54,0,1,1,1,0.758,0.855,0.496,0.551,0.676,0.711,0.539,0.66,0.59,0.711,0.543,0.355,0.84,0.703,0.613,0.711,0.543,0.629,0.664,0.52,0.59,0.473,0.418,0.383,0.438,0.449,0.492,0.516,0.164,0.402
2018-12-12T17:11:04,0,0,1,0,0.645,0.305,0.285,0.438,1.109,0.105,0.457,0.902,0.715,0.316,0.703,0.801,0.926,0.73,0.23,0.469,0.785,0.805,0.738,0.582,0.465,0.297,0.441,0.414,0.555,0.426,0.699,0.258,0.328,0.359
2018-12-12T17:11:14,0,0,1,1,0.582,0.633,0.547,0.328,0.684,0.574,0.527,0.59,0.637,0.68,0.789,0.707,0.57,0.832,0.496,0.73,0.609,0.676,0.555,0.559,0.508,0.469,0.391,0.461,0.559,0.477,0.387,0.418,0.535,0.402
2018-12-12T17:11:24,0,1,0,1,0.598,0.563,0.578,0.773,0.895,0.512,0.566,0.578,0.598,0.633,0.656,0.723,0.602,0.668,0.734,0.82,0.762,0.832,0.559,0.688,0.387,0.324,0.27,0.211,0.207,0.32,0.254,0.277,0.305,0.313
2018-12-12T17:11:34,0,1,0,1,0.586,0.695,0.633,0.625,0.676,0.586,0.676,0.598,0.668,0.543,0.66,0.648,0.633,0.66,0.793,0.723,0.621,0.711,0.543,0.715,0.348,0.953,0.309,0.195,0.25,0.34,0.32,0.395,0.285,0.379
2018-12-12T17:11:44,0,1,0,1,0.641,0.598,0.844,0.672,0.621,0.941,0.785,0.965,0.711,0.688,0.715,0.688,0.594,0.785,0.676,0.703,0.449,0.328,0.391,0.559,0.258,0.41,0.531,0.348,0.422,0.121,0.414,0.535,0.539,0.422
2018-12-12T17:11:54,0,1,0,1,0.547,0.754,0.738,0.801,0.691,0.527,0.59,0.66,0.699,0.855,0.594,0.574,0.566,0.48,0.527,0.648,0.539,0.535,0.641,0.16,0.465,0.34,0.367,0.324,0.449,0.375,0.539,0.211,0.402,0.441
2018-12-12T17:12:04,0,1,0,1,1.012,1.035,0.668,0.754,0.727,0.742,0.754,0.73,0.699,0.91,0.137,0.449,0.754,0.57,0.68,0.258,0.445,0.457,0.438,0.289,0.375,0.336,0.371,0.254,0.465,0.379,0.555,0.316,0.535,0.145
2018-12-12T17:12:14,0,0,1,1,1.18,0.762,0.625,0.746,0.758,0.68,0.613,0.508,0.578,0.41,0.266,0.57,0.746,0.688,0.613,0.625,0.969,0.559,0.316,0.809,-0.012,0.324,0.352,0.172,0.301,0.336,0.25,0.621,0.551,0.617
2018-12-12T17:12:24,0,1,0,1,0.477,0.355,0.234,0.379,0.602,0.441,0.461,0.723,0.555,0.578,0.867,0.723,0.469,0.824,0.664,0.781,0.758,0.656,0.852,0.672,0.457,0.352,0.355,0.391,0.488,0.418,0.242,0.434,0.406,0.211
2018-12-12T17:15:14,0,1,0,1,0.648,0.012,0.563,0.91,0.859,0.48,0.641,0.523,0.398,0.484,0.77,0.672,0.719,0.48,0.34,0.754,0.566,0.582,0.629,0.637,0.125,0.352,0.391,0.563,0.371,0.441,0.176,0.207,0.215,0.199
2018-12-12T17:15:24,0,1,1,1,0.957,0.586,0.488,0.504,0.438,0.762,0.75,0.988,0.527,1.898,0.238,0.688,0.898,0.656,0.773,0.43,0.461,0.484,0.586,0.539,0.156,0.395,0.703,0.414,0.355,0.316,0.383,0.41,0.352,0.32
2018-12-12T17:15:34,0,0,1,1,-0.5,1.09,0.621,0.402,0.984,0.656,0.484,0.773,0.391,0.645,0.77,0.285,0.582,0.891,0.48,0.754,0.891,0.484,0.52,0.676,0.18,0.531,0.328,0.621,0.52,0.305,0.418,0.297,0.297,0.465
2018-12-12T17:15:44,0,0,1,1,0.23,0.566,0.586,0.547,0.43,0.551,0.621,0.91,0.867,0.684,0.785,0.699,0.824,0.66,0.691,0.824,0.609,0.52,0.59,0.527,0.395,0.375,0.355,0.441,0.512,0.273,0.465,0.484,0.629,0.371
2018-12-12T17:15:54,0,0,1,0,0.828,0.953,1.191,0.758,1.105,0.676,0.453,0.371,0.844,0.426,0.59,0.367,-0.352,0.387,0.176,0.664,1.234,1.344,0.758,0.848,0.348,0.461,0.77,0.449,0.457,0.484,0.297,0.809,0.406,0.441
2018-12-12T17:16:04,0,1,1,1,0.496,0.379,0.684,1.211,0.609,0.52,0.512,0.863,0.68,0.551,0.984,0.875,0.488,0.57,0.68,0.531,0.457,0.453,0.609,0.766,0.484,0.453,-0.004,0.129,0.289,0.367,0.332,0.289,0.316,0.461
2018-12-12T17:16:14,0,1,0,1,0.441,0.367,0.563,0.625,0.645,0.484,0.59,0.73,0.566,0.586,0.781,0.793,0.715,0.695,0.691,0.594,0.664,0.648,0.727,0.73,0.359,0.48,0.426,0.445,0.359,0.41,0.297,0.461,0.371,0.109
2018-12-12T17:16:24,0,0,1,1,0.586,0.582,0.566,0.773,0.551,0.52,0.59,0.484,0.605,0.668,0.645,0.75,0.727,0.672,0.766,0.672,0.766,0.727,0.766,0.695,0.449,0.258,0.277,0.586,0.371,0.25,0.195,0.535,0.246,0.063
2018-12-12T17:17:14,0,0,1,0,0.59,0.402,0.512,0.422,-0.074,0.645,0.086,0.348,0.117,0.441,0.266,0.563,0.699,0.715,0.941,0.32,0.336,1.145,0.633,0.777,0.43,0.551,0.52,0.418,0.574,0.359,0.203,0.645,0.41,0.441
2018-12-12T17:17:24,0,0,1,0,0.207,0.316,0.605,0.59,0.191,0.383,0.41,0.527,0.473,0.949,0.527,0.547,0.684,0.715,0.762,0.93,0.844,0.813,0.609,0.688,0.289,0.336,0.371,0.359,0.477,0.426,0.434,0.371,0.355,0.477
2018-12-12T17:17:34,0,0,1,0,0.629,0.434,0.465,0.375,0.715,0.652,0.586,0.574,0.797,0.785,0.586,0.797,0.914,0.637,0.723,0.641,0.801,0.746,1.023,0.707,0.426,0.164,0.355,0.391,0.418,0.316,0.414,0.41,0.438,0.496
2018-12-12T17:18:14,0,1,0,0,0.344,0.332,0.418,0.426,0.387,0.461,0.434,0.422,0.426,0.395,0.867,0.813,0.77,0.813,0.824,0.809,0.828,0.797,0.711,0.762,0.41,0.465,0.316,0.367,0.402,0.289,0.324,0.277,0.461,0.48
2018-12-12T17:18:24,0,1,0,0,0.32,0.242,0.258,0.387,0.852,0.551,0.473,0.539,0.527,0.426,0.805,0.867,0.863,0.738,0.656,0.738,0.773,0.676,0.766,0.785,0.449,0.367,0.383,0.355,0.371,0.391,0.367,0.414,0.387,0.391
2018-12-12T17:18:34,0,1,0,0,0.387,0.316,0.313,0.289,0.273,0.242,0.234,0.234,0.227,0.246,0.848,0.762,0.859,0.863,0.844,0.844,0.855,0.855,0.852,0.852,0.441,0.359,0.422,0.445,0.438,0.43,0.438,0.43,0.438,0.426
2018-12-12T17:49:31,1,0,0,0,0.031,0.07,0.066,0.078,0.066,0.043,0.074,0.082,0.074,0.152,1.07,0.906,0.934,0.879,0.969,0.789,0.941,0.906,0.844,1.055,0.301,0.398,0.426,0.414,0.395,0.387,0.461,0.418,0.398,0.285
2018-12-12T17:49:41,1,0,0,0,0.117,0.051,0.082,0.102,0.184,0.145,0.031,0.07,0.172,0.133,0.809,0.895,0.883,0.863,0.938,0.777,0.938,0.898,0.875,0.844,0.496,0.41,0.418,0.414,0.297,0.465,0.336,0.441,0.469,0.414
2018-12-12T17:49:51,1,0,0,0,0.141,0.148,0.203,0.094,0.195,0.152,0.098,0.086,0.082,0.082,0.871,0.93,0.836,0.914,0.863,0.934,0.949,1.0,0.949,0.945,0.449,0.465,0.477,0.375,0.355,0.375,0.328,0.34,0.285,0.297
2018-12-12T17:50:01,1,0,0,0,0.086,0.176,0.078,0.082,0.078,0.16,0.102,0.039,0.043,0.066,0.953,1.105,0.938,0.965,0.941,1.07,0.918,1.039,0.953,0.969,0.289,0.137,0.27,0.324,0.301,0.199,0.238,0.273,0.316,0.25
2018-12-12T17:50:11,1,0,0,0,0.074,0.055,0.141,0.063,0.09,0.035,0.074,0.074,0.098,0.086,0.914,0.953,0.828,0.914,0.961,0.816,0.941,0.926,1.059,0.91,0.277,0.332,0.344,0.313,0.313,0.238,0.332,0.324,0.117,0.313
2018-12-12T17:50:21,1,0,0,0,0.098,0.063,0.074,0.133,0.121,0.125,0.168,0.129,0.141,0.008,0.961,0.949,0.934,0.914,0.895,0.891,0.902,0.898,0.91,0.934,0.363,0.336,0.352,0.367,0.375,0.375,0.375,0.387,0.387,0.391
2018-12-12T17:50:31,1,0,0,0,0.098,0.137,0.129,0.133,0.121,0.121,0.086,0.09,0.113,0.113,0.961,0.863,1.047,0.914,0.887,0.902,0.871,0.863,1.066,0.883,0.344,0.434,0.266,0.441,0.426,0.445,0.473,0.484,0.328,0.508
2018-12-12T17:50:41,1,0,0,0,0.121,0.184,0.16,0.152,0.125,0.105,0.035,0.156,0.113,0.129,0.867,0.84,0.762,0.875,0.91,0.887,0.809,0.887,0.879,0.855,0.449,0.391,0.473,0.438,0.445,0.465,0.379,0.426,0.426,0.453
2018-12-12T17:50:51,1,0,0,0,0.117,0.125,0.172,0.063,0.074,0.113,0.176,0.16,0.145,0.129,0.871,0.875,0.813,0.914,0.852,0.852,1.031,0.82,0.996,0.875,0.449,0.523,0.453,0.457,0.469,0.453,0.316,0.461,0.41,0.445
2018-12-12T17:51:01,1,0,0,0,0.195,0.121,0.098,0.141,0.086,0.195,0.117,0.203,0.113,0.082,1.055,0.973,0.883,0.801,0.859,0.754,0.859,0.793,0.938,0.895,0.301,0.434,0.445,0.41,0.445,0.469,0.438,0.398,0.395,0.457
2018-12-12T17:51:11,1,0,0,0,0.105,0.125,0.148,0.105,0.18,0.152,0.109,0.07,0.152,0.098,0.887,1.141,0.867,0.891,0.762,0.91,0.883,0.926,0.863,0.844,0.453,0.18,0.418,0.441,0.469,0.43,0.438,0.398,0.402,0.469
2018-12-12T17:51:21,1,0,0,0,0.121,0.137,0.102,0.121,0.094,0.012,0.16,0.137,0.207,0.145,0.895,0.879,0.879,0.844,0.875,0.953,0.891,0.855,1.129,0.852,0.449,0.441,0.453,0.449,0.453,0.469,0.48,0.43,0.227,0.441
2018-12-12T17:51:31,1,0,0,0,0.098,0.141,0.129,0.125,0.141,0.188,0.129,0.184,0.133,0.121,0.883,0.848,0.867,0.898,0.875,0.844,1.105,0.715,0.871,0.863,0.441,0.418,0.434,0.402,0.457,0.453,0.215,0.445,0.465,0.473
2018-12-12T17:51:41,1,0,0,0,0.105,0.16,0.102,0.098,0.109,0.172,0.121,0.148,0.137,0.137,0.844,1.07,0.777,0.863,0.863,0.824,0.879,0.883,0.91,0.844,0.453,0.301,0.395,0.422,0.484,0.426,0.449,0.473,0.371,0.465
2018-12-12T17:51:51,1,0,0,0,0.102,0.133,0.16,0.074,0.086,0.09,0.156,0.168,0.082,0.16,0.883,0.859,1.047,0.941,0.914,0.871,0.859,0.758,0.867,0.852,0.438,0.434,0.32,0.383,0.477,0.453,0.328,0.5,0.473,0.441
2018-12-12T17:52:01,1,0,0,0,0.188,0.094,0.121,0.105,0.137,0.113,0.07,0.113,0.137,0.094,0.77,0.867,0.852,0.855,0.875,1.07,0.949,0.875,0.984,0.902,0.492,0.398,0.453,0.441,0.449,0.313,0.375,0.469,0.426,0.449
2018-12-12T17:52:11,1,0,0,0,0.105,0.109,0.137,0.141,0.148,0.137,0.137,0.121,0.137,0.086,0.883,1.016,0.84,0.875,0.754,0.898,0.855,0.98,0.859,0.891,0.441,0.383,0.441,0.445,0.523,0.473,0.465,0.406,0.477,0.309
2018-12-12T17:52:21,1,0,0,0,0.172,0.063,0.156,0.133,0.145,0.211,0.047,0.102,0.137,0.086,0.961,0.871,0.898,0.867,0.895,0.727,0.871,0.859,0.863,0.875,0.461,0.477,0.465,0.457,0.383,0.484,0.477,0.453,0.457,0.473
2018-12-12T17:52:31,1,0,0,0,0.105,0.102,0.152,0.125,0.117,0.09,0.051,0.125,0.133,0.188,0.848,0.867,0.961,0.75,0.867,0.848,0.887,0.852,1.078,0.734,0.449,0.469,0.5,0.395,0.469,0.449,0.402,0.453,0.332,0.52
2018-12-12T17:52:41,1,0,0,0,0.102,0.137,0.141,0.086,0.152,0.137,0.141,0.129,0.121,0.105,0.926,0.871,0.785,0.934,0.84,0.859,0.801,1.086,0.879,0.871,0.484,0.473,0.539,0.406,0.48,0.449,0.512,0.227,0.453,0.453
2018-12-12T17:52:51,1,0,0,0,0.129,0.172,0.113,0.082,0.063,0.109,0.113,0.16,0.234,0.098,0.867,0.832,0.918,0.852,0.871,0.902,0.852,1.055,0.75,0.895,0.449,0.531,0.418,0.441,0.391,0.488,0.473,0.32,0.523,0.473
2018-12-12T17:53:01,1,0,0,0,0.09,0.113,0.094,0.105,0.113,0.211,0.117,0.148,0.195,0.133,0.871,0.848,0.863,0.867,0.855,0.781,0.93,0.816,0.691,0.891,0.469,0.469,0.469,0.461,0.473,0.492,0.445,0.527,0.488,0.461
2018-12-12T17:53:11,1,0,0,0,0.109,0.09,0.117,0.133,0.137,0.113,0.258,0.117,0.109,0.066,0.887,0.93,0.848,0.859,0.789,0.855,0.676,0.883,0.91,0.82,0.473,0.32,0.473,0.473,0.402,0.496,0.516,0.469,0.434,0.363
2018-12-12T17:53:21,1,0,0,0,0.082,0.07,0.219,0.121,0.117,0.113,0.098,0.102,0.102,0.102,0.863,0.887,0.758,0.773,0.879,0.852,0.859,0.855,0.859,0.855,0.477,0.477,0.598,0.406,0.449,0.473,0.477,0.469,0.469,0.473
2018-12-12T17:53:31,1,0,0,0,0.082,0.105,0.195,0.105,0.09,0.117,0.148,0.098,0.105,0.137,0.875,0.813,0.754,0.828,1.055,0.898,0.844,0.859,0.875,1.066,0.477,0.535,0.477,0.508,0.422,0.449,0.488,0.488,0.477,0.336
2018-12-12T17:53:41,1,0,0,0,0.098,0.082,0.117,0.184,0.188,0.16,0.129,0.141,0.141,0.145,0.926,0.836,0.852,1.105,0.777,0.879,0.844,0.859,0.977,0.918,0.438,0.492,0.477,0.246,0.477,0.488,0.477,0.445,0.359,0.457
2018-12-12T17:53:51,1,0,0,0,0.117,0.113,0.07,0.145,0.234,0.129,0.16,0.121,0.133,0.121,0.887,0.863,0.848,0.715,0.73,0.84,0.848,1.129,0.938,0.895,0.469,0.461,0.496,0.598,0.508,0.457,0.465,0.27,0.426,0.441
2018-12-12T17:54:01,1,0,0,0,0.156,0.066,0.109,0.141,0.074,0.125,0.141,0.168,0.082,0.137,0.867,0.988,0.871,0.879,0.906,0.91,0.863,1.137,0.848,0.883,0.461,0.359,0.441,0.441,0.414,0.438,0.418,0.23,0.391,0.438
2018-12-12T17:54:11,1,0,0,0,0.184,0.156,0.152,0.113,0.227,0.195,0.199,0.293,0.164,0.184,0.867,0.836,0.832,0.859,0.914,0.902,0.84,0.746,0.875,0.859,0.449,0.445,0.359,0.32,0.418,0.414,0.344,0.402,0.414,0.414
2018-12-12T17:54:21,1,0,0,0,0.215,0.168,0.16,0.145,0.273,0.215,0.23,0.27,0.203,0.262,0.871,0.891,0.887,0.91,0.777,0.77,0.859,0.934,0.949,0.863,0.398,0.422,0.422,0.418,0.516,0.367,0.418,0.418,0.352,0.426
2018-12-12T17:54:31,1,0,0,0,0.211,0.234,0.203,0.176,0.199,0.18,0.305,0.215,0.191,0.164,0.859,1.078,0.969,0.863,0.852,0.832,0.762,1.082,0.91,0.832,0.445,0.234,0.441,0.441,0.418,0.426,0.367,0.313,0.41,0.465
2018-12-12T17:54:41,1,0,0,0,0.18,0.176,0.219,0.246,0.219,0.18,0.211,0.141,0.168,0.238,0.871,0.859,0.836,0.816,0.703,0.902,0.895,0.891,1.082,0.75,0.434,0.449,0.438,0.406,0.449,0.418,0.445,0.449,0.25,0.469
