x,y,z,sitting,standing,walking,grazing
-0.156,0.914,0.398,0,1,0,0
-0.133,0.871,0.406,0,1,0,0
-0.168,0.914,0.41,0,1,0,0
-0.105,0.902,0.406,0,1,0,0
-0.137,0.895,0.41,0,1,0,0
-0.129,0.883,0.414,0,1,0,0
-0.129,0.887,0.414,0,1,0,0
-0.176,0.91,0.41,0,1,0,0
-0.129,0.879,0.41,0,1,0,0
-0.125,0.902,0.41,0,1,0,0
-0.094,0.902,0.406,0,1,0,0
-0.121,0.91,0.41,0,1,0,0
-0.102,0.891,0.414,0,1,0,0
-0.129,0.914,0.391,0,1,0,0
-0.141,0.891,0.406,0,1,0,0
-0.117,0.891,0.402,0,1,0,0
-0.137,0.895,0.41,0,1,0,0
-0.125,0.906,0.398,0,1,0,0
-0.164,0.922,0.391,0,1,0,0
-0.152,0.906,0.402,0,1,0,0
-0.129,0.898,0.406,0,1,0,0
-0.125,0.91,0.383,0,1,0,0
-0.16,0.898,0.387,0,1,0,0
-0.145,0.926,0.387,0,1,0,0
-0.125,0.887,0.402,0,1,0,0
-0.133,0.891,0.387,0,1,0,0
-0.156,0.914,0.391,0,1,0,0
-0.109,0.906,0.391,0,1,0,0
-0.148,0.914,0.398,0,1,0,0
-0.133,0.902,0.391,0,1,0,0
-0.125,0.898,0.375,0,1,0,0
-0.16,0.93,0.379,0,1,0,0
-0.121,0.91,0.395,0,1,0,0
-0.105,0.918,0.391,0,1,0,0
-0.105,0.887,0.375,0,1,0,0
-0.113,0.914,0.383,0,1,0,0
-0.102,0.91,0.391,0,1,0,0
-0.098,0.898,0.391,0,1,0,0
-0.113,0.871,0.41,0,1,0,0
-0.145,0.902,0.402,0,1,0,0
-0.113,0.887,0.387,0,1,0,0
-0.148,0.93,0.387,0,1,0,0
-0.145,0.906,0.398,0,1,0,0
-0.129,0.914,0.402,0,1,0,0
-0.117,0.891,0.406,0,1,0,0
-0.027,0.875,0.453,0,1,0,0
0.09,0.941,0.332,0,1,0,0
0.07,0.914,0.313,0,1,0,0
0.145,0.91,0.316,0,1,0,0
0.426,0.801,0.449,0,1,0,0
0.547,0.773,0.332,0,1,0,0
0.629,0.742,0.188,0,1,0,0
0.41,0.883,0.289,0,1,0,0
0.258,0.863,0.328,0,1,0,0
0.234,0.926,0.309,0,1,0,0
0.238,0.871,0.328,0,1,0,0
0.27,0.914,0.297,0,1,0,0
0.168,0.938,0.32,0,1,0,0
0.223,0.906,0.281,0,1,0,0
0.438,0.844,0.215,0,1,0,0
0.539,0.836,0.199,0,1,0,0
0.43,0.852,0.141,0,1,0,0
0.445,0.875,0.195,0,1,0,0
0.398,0.926,0.25,0,1,0,0
0.266,0.879,0.281,0,1,0,0
0.281,0.887,0.273,0,1,0,0
0.348,0.883,0.266,0,1,0,0
0.301,0.926,0.297,0,1,0,0
0.254,0.867,0.301,0,1,0,0
0.313,0.883,0.301,0,1,0,0
0.281,0.895,0.316,0,1,0,0
0.246,0.914,0.34,0,1,0,0
0.199,0.922,0.309,0,1,0,0
0.313,0.895,0.289,0,1,0,0
0.238,0.887,0.309,0,1,0,0
0.277,0.906,0.289,0,1,0,0
0.242,0.906,0.285,0,1,0,0
0.254,0.91,0.309,0,1,0,0
0.203,0.918,0.328,0,1,0,0
0.172,0.918,0.328,0,1,0,0
0.152,0.891,0.332,0,1,0,0
0.18,0.898,0.328,0,1,0,0
0.191,0.902,0.332,0,1,0,0
0.203,0.93,0.352,0,1,0,0
0.141,0.93,0.352,0,1,0,0
0.184,0.914,0.328,0,1,0,0
-0.023,0.918,0.359,0,1,0,0
-0.086,0.91,0.414,0,1,0,0
-0.125,0.902,0.422,0,1,0,0
-0.098,0.879,0.422,0,1,0,0
-0.086,0.895,0.465,0,1,0,0
0.215,0.852,0.156,0,1,0,0
0.125,0.98,0.387,0,1,0,0
0.063,0.973,0.414,0,1,0,0
0.18,0.762,0.461,0,1,0,0
0.629,0.949,0.34,0,1,0,0
0.129,0.895,0.41,0,1,0,0
0.078,0.898,0.441,0,1,0,0
0.074,0.867,0.461,0,1,0,0
0.109,0.914,0.434,0,1,0,0
0.168,0.879,0.414,0,1,0,0
0.168,0.891,0.41,0,1,0,0
0.145,0.934,0.43,0,1,0,0
0.484,0.805,0.34,0,1,0,0
-0.148,0.539,0.695,0,1,0,0
-0.051,1.055,0.488,0,1,0,0
-0.141,0.91,0.363,0,1,0,0
-0.078,0.918,0.367,0,1,0,0
-0.191,0.848,0.566,0,1,0,0
-0.34,0.824,0.555,0,1,0,0
-0.043,0.742,0.43,0,1,0,0
-0.039,0.914,0.344,0,1,0,0
0.074,0.906,0.316,0,1,0,0
0.094,0.934,0.313,0,1,0,0
0.039,0.934,0.348,0,1,0,0
-0.137,0.922,0.383,0,1,0,0
-0.129,0.91,0.387,0,1,0,0
-0.121,0.914,0.383,0,1,0,0
-0.148,0.887,0.418,0,1,0,0
-0.156,0.906,0.383,0,1,0,0
-0.164,0.91,0.383,0,1,0,0
-0.176,0.926,0.367,0,1,0,0
-0.152,0.914,0.375,0,1,0,0
-0.156,0.918,0.367,0,1,0,0
-0.152,0.922,0.383,0,1,0,0
-0.164,0.898,0.391,0,1,0,0
-0.148,0.922,0.363,0,1,0,0
-0.176,0.926,0.375,0,1,0,0
-0.141,0.918,0.367,0,1,0,0
-0.195,0.938,0.363,0,1,0,0
-0.168,0.922,0.383,0,1,0,0
-0.156,0.906,0.363,0,1,0,0
-0.187,0.902,0.367,0,1,0,0
-0.172,0.898,0.363,0,1,0,0
-0.18,0.914,0.375,0,1,0,0
-0.117,0.898,0.355,0,1,0,0
-0.184,0.926,0.375,0,1,0,0
-0.176,0.914,0.387,0,1,0,0
-0.16,0.906,0.398,0,1,0,0
-0.152,0.891,0.383,0,1,0,0
-0.148,0.891,0.383,0,1,0,0
-0.18,0.887,0.395,0,1,0,0
-0.176,0.859,0.387,0,1,0,0
-0.16,0.898,0.391,0,1,0,0
-0.172,0.887,0.398,0,1,0,0
-0.184,0.895,0.398,0,1,0,0
-0.203,0.91,0.398,0,1,0,0
-0.219,0.906,0.387,0,1,0,0
-0.191,0.895,0.391,0,1,0,0
-0.168,0.891,0.398,0,1,0,0
-0.152,0.887,0.406,0,1,0,0
-0.16,0.883,0.402,0,1,0,0
-0.176,0.902,0.398,0,1,0,0
-0.172,0.906,0.367,0,1,0,0
-0.156,0.887,0.383,0,1,0,0
-0.172,0.902,0.383,0,1,0,0
-0.187,0.902,0.395,0,1,0,0
-0.152,0.887,0.41,0,1,0,0
-0.172,0.902,0.418,0,1,0,0
-0.156,0.891,0.418,0,1,0,0
-0.156,0.867,0.43,0,1,0,0
-0.129,0.875,0.43,0,1,0,0
-0.148,0.883,0.426,0,1,0,0
-0.152,0.887,0.422,0,1,0,0
-0.141,0.879,0.418,0,1,0,0
-0.129,0.879,0.402,0,1,0,0
-0.145,0.875,0.406,0,1,0,0
-0.152,0.895,0.418,0,1,0,0
-0.152,0.875,0.434,0,1,0,0
-0.133,0.871,0.422,0,1,0,0
-0.141,0.902,0.418,0,1,0,0
-0.137,0.883,0.438,0,1,0,0
-0.125,0.891,0.418,0,1,0,0
-0.125,0.895,0.418,0,1,0,0
-0.129,0.871,0.41,0,1,0,0
-0.125,0.879,0.426,0,1,0,0
-0.113,0.887,0.445,0,1,0,0
-0.074,0.895,0.496,0,1,0,0
-0.094,0.883,0.441,0,1,0,0
0.004,0.852,0.418,0,1,0,0
0.309,0.797,0.484,0,1,0,0
0.527,0.602,0.566,0,1,0,0
0.367,0.723,0.5,0,1,0,0
0.203,0.832,0.492,0,1,0,0
0.227,0.809,0.422,0,1,0,0
0.203,0.848,0.457,0,1,0,0
0.16,0.848,0.461,0,1,0,0
0.121,0.875,0.441,0,1,0,0
0.172,0.832,0.449,0,1,0,0
0.176,0.855,0.445,0,1,0,0
0.156,0.867,0.453,0,1,0,0
0.125,0.848,0.453,0,1,0,0
0.082,0.883,0.449,0,1,0,0
0.172,0.859,0.445,0,1,0,0
0.16,0.863,0.449,0,1,0,0
0.145,0.875,0.461,0,1,0,0
0.137,0.871,0.457,0,1,0,0
0.105,0.863,0.457,0,1,0,0
0.09,0.859,0.457,0,1,0,0
0.094,0.859,0.449,0,1,0,0
0.094,0.902,0.441,0,1,0,0
0.105,0.852,0.445,0,1,0,0
0.07,0.84,0.449,0,1,0,0
0.117,0.867,0.445,0,1,0,0
0.094,0.883,0.449,0,1,0,0
0.082,0.875,0.453,0,1,0,0
0.074,0.875,0.445,0,1,0,0
0.078,0.879,0.449,0,1,0,0
0.078,0.879,0.445,0,1,0,0
0.074,0.883,0.434,0,1,0,0
0.016,0.902,0.434,0,1,0,0
0.039,0.883,0.438,0,1,0,0
0.078,0.879,0.441,0,1,0,0
0.082,0.895,0.441,0,1,0,0
0.031,0.883,0.418,0,1,0,0
0.113,0.816,0.434,0,1,0,0
0.156,0.855,0.461,0,1,0,0
0.129,0.859,0.438,0,1,0,0
0.074,0.887,0.445,0,1,0,0
0.094,0.887,0.457,0,1,0,0
0.078,0.883,0.449,0,1,0,0
0.059,0.883,0.449,0,1,0,0
-0.008,0.875,0.445,0,1,0,0
0.051,0.867,0.453,0,1,0,0
0.063,0.867,0.449,0,1,0,0
0.086,0.879,0.43,0,1,0,0
0.109,0.879,0.43,0,1,0,0
0.09,0.891,0.41,0,1,0,0
0.109,0.887,0.426,0,1,0,0
0.059,0.887,0.438,0,1,0,0
0.055,0.883,0.441,0,1,0,0
0.047,0.891,0.43,0,1,0,0
0.008,0.91,0.418,0,1,0,0
0.094,0.906,0.414,0,1,0,0
0.105,0.891,0.414,0,1,0,0
0.098,0.898,0.418,0,1,0,0
0.129,0.895,0.41,0,1,0,0
0.102,0.887,0.406,0,1,0,0
0.129,0.883,0.41,0,1,0,0
0.137,0.875,0.41,0,1,0,0
0.152,0.883,0.422,0,1,0,0
0.164,0.867,0.426,0,1,0,0
0.137,0.871,0.422,0,1,0,0
0.078,0.898,0.438,0,1,0,0
0.102,0.902,0.41,0,1,0,0
0.063,0.891,0.414,0,1,0,0
0.043,0.906,0.414,0,1,0,0
0.016,0.914,0.406,0,1,0,0
0.105,0.871,0.414,0,1,0,0
0.125,0.863,0.438,0,1,0,0
0.078,0.875,0.449,0,1,0,0
0.051,0.941,0.402,0,1,0,0
0.328,0.914,0.215,0,1,0,0
0.234,0.961,0.234,0,1,0,0
0.172,0.969,0.215,0,1,0,0
0.313,0.914,0.207,0,1,0,0
0.297,0.914,0.246,0,1,0,0
0.207,0.945,0.254,0,1,0,0
0.199,0.895,0.258,0,1,0,0
0.262,0.91,0.254,0,1,0,0
0.266,0.91,0.266,0,1,0,0
0.246,0.934,0.273,0,1,0,0
0.352,0.973,0.309,0,1,0,0
0.445,0.848,0.309,0,1,0,0
0.574,0.758,0.281,0,1,0,0
0.672,0.781,0.176,0,1,0,0
0.523,0.785,0.16,0,1,0,0
0.508,0.855,0.16,0,1,0,0
0.527,0.805,0.207,0,1,0,0
0.379,0.859,0.25,0,1,0,0
0.426,0.828,0.277,0,1,0,0
0.344,0.895,0.281,0,1,0,0
0.281,0.902,0.316,0,1,0,0
0.188,0.926,0.328,0,1,0,0
0.156,0.922,0.34,0,1,0,0
0.117,0.914,0.328,0,1,0,0
0.227,0.918,0.324,0,1,0,0
0.148,0.918,0.344,0,1,0,0
0.125,0.922,0.348,0,1,0,0
0.137,0.906,0.34,0,1,0,0
0.203,0.926,0.324,0,1,0,0
0.141,0.922,0.348,0,1,0,0
0.121,0.922,0.348,0,1,0,0
0.098,0.934,0.336,0,1,0,0
0.168,0.934,0.328,0,1,0,0
0.191,0.926,0.336,0,1,0,0
0.156,0.926,0.34,0,1,0,0
0.125,0.914,0.348,0,1,0,0
0.145,0.922,0.348,0,1,0,0
0.121,0.918,0.34,0,1,0,0
0.121,0.91,0.348,0,1,0,0
0.082,0.922,0.34,0,1,0,0
0.098,0.93,0.344,0,1,0,0
0.156,0.926,0.348,0,1,0,0
0.055,0.918,0.418,0,1,0,0
0.035,0.891,0.406,0,1,0,0
0.063,0.891,0.41,0,1,0,0
0.086,0.883,0.41,0,1,0,0
0.063,0.891,0.406,0,1,0,0
0.086,0.906,0.406,0,1,0,0
0.07,0.906,0.41,0,1,0,0
0.031,0.918,0.414,0,1,0,0
0.02,0.895,0.414,0,1,0,0
0.027,0.895,0.414,0,1,0,0
0.09,0.898,0.422,0,1,0,0
0.074,0.895,0.422,0,1,0,0
0.082,0.914,0.418,0,1,0,0
0.059,0.91,0.418,0,1,0,0
0.09,0.902,0.418,0,1,0,0
0.051,0.898,0.414,0,1,0,0
0.012,0.902,0.422,0,1,0,0
0.012,0.887,0.43,0,1,0,0
0.066,0.906,0.406,0,1,0,0
0.059,0.922,0.395,0,1,0,0
-0.012,0.898,0.387,0,1,0,0
-0.031,0.914,0.395,0,1,0,0
-0.027,0.918,0.402,0,1,0,0
-0.012,0.91,0.41,0,1,0,0
0.012,0.902,0.41,0,1,0,0
0.023,0.875,0.426,0,1,0,0
-0.082,0.883,0.414,0,1,0,0
-0.105,0.883,0.438,0,1,0,0
-0.09,0.883,0.434,0,1,0,0
-0.094,0.875,0.434,0,1,0,0
-0.07,0.875,0.43,0,1,0,0
-0.023,0.895,0.422,0,1,0,0
-0.027,0.875,0.418,0,1,0,0
-0.055,0.883,0.43,0,1,0,0
-0.062,0.895,0.441,0,1,0,0
-0.055,0.871,0.453,0,1,0,0
-0.023,0.883,0.465,0,1,0,0
-0.008,0.891,0.461,0,1,0,0
0.0,0.887,0.469,0,1,0,0
-0.012,0.898,0.461,0,1,0,0
-0.059,0.863,0.457,0,1,0,0
-0.051,0.906,0.492,0,1,0,0
-0.039,0.859,0.453,0,1,0,0
-0.086,0.883,0.465,0,1,0,0
-0.07,0.875,0.465,0,1,0,0
-0.051,0.883,0.457,0,1,0,0
-0.035,0.871,0.465,0,1,0,0
-0.055,0.875,0.449,0,1,0,0
-0.062,0.879,0.445,0,1,0,0
-0.051,0.871,0.449,0,1,0,0
-0.094,0.871,0.445,0,1,0,0
-0.07,0.867,0.434,0,1,0,0
-0.105,0.906,0.426,0,1,0,0
-0.094,0.871,0.441,0,1,0,0
-0.062,0.891,0.426,0,1,0,0
-0.094,0.879,0.434,0,1,0,0
-0.062,0.898,0.43,0,1,0,0
-0.094,0.883,0.43,0,1,0,0
-0.059,0.887,0.441,0,1,0,0
-0.152,0.914,0.414,0,1,0,0
-0.09,0.871,0.441,0,1,0,0
-0.074,0.879,0.418,0,1,0,0
-0.102,0.902,0.438,0,1,0,0
-0.078,0.887,0.422,0,1,0,0
-0.066,0.895,0.43,0,1,0,0
-0.105,0.902,0.43,0,1,0,0
-0.078,0.879,0.43,0,1,0,0
-0.055,0.898,0.422,0,1,0,0
-0.109,0.898,0.422,0,1,0,0
-0.062,0.91,0.426,0,1,0,0
-0.09,0.895,0.422,0,1,0,0
-0.125,0.914,0.414,0,1,0,0
-0.078,0.879,0.43,0,1,0,0
-0.082,0.879,0.41,0,1,0,0
-0.105,0.895,0.414,0,1,0,0
-0.074,0.883,0.426,0,1,0,0
-0.141,0.914,0.406,0,1,0,0
-0.07,0.867,0.418,0,1,0,0
-0.047,0.887,0.441,0,1,0,0
-0.047,0.895,0.43,0,1,0,0
-0.043,0.887,0.418,0,1,0,0
-0.027,0.91,0.43,0,1,0,0
-0.078,0.906,0.426,0,1,0,0
-0.094,0.906,0.434,0,1,0,0
-0.125,0.914,0.414,0,1,0,0
-0.098,0.906,0.43,0,1,0,0
-0.098,0.895,0.43,0,1,0,0
-0.086,0.883,0.418,0,1,0,0
-0.102,0.887,0.418,0,1,0,0
-0.098,0.91,0.422,0,1,0,0
-0.09,0.887,0.414,0,1,0,0
-0.133,0.898,0.414,0,1,0,0
-0.039,0.891,0.41,0,1,0,0
-0.039,0.898,0.426,0,1,0,0
-0.027,0.867,0.441,0,1,0,0
0.164,0.883,0.449,0,1,0,0
0.242,0.852,0.445,0,1,0,0
0.348,0.809,0.414,0,1,0,0
0.273,0.84,0.445,0,1,0,0
0.184,0.84,0.43,0,1,0,0
0.25,0.852,0.43,0,1,0,0
0.227,0.855,0.434,0,1,0,0
0.254,0.875,0.383,0,1,0,0
0.379,0.82,0.387,0,1,0,0
0.27,0.785,0.453,0,1,0,0
0.285,0.859,0.363,0,1,0,0
0.273,0.871,0.383,0,1,0,0
0.184,0.883,0.395,0,1,0,0
0.172,0.883,0.391,0,1,0,0
0.176,0.879,0.402,0,1,0,0
0.188,0.891,0.383,0,1,0,0
0.18,0.891,0.383,0,1,0,0
0.125,0.895,0.387,0,1,0,0
0.109,0.902,0.387,0,1,0,0
0.137,0.902,0.391,0,1,0,0
0.117,0.895,0.387,0,1,0,0
0.129,0.891,0.406,0,1,0,0
0.141,0.906,0.391,0,1,0,0
0.152,0.895,0.391,0,1,0,0
0.199,0.918,0.355,0,1,0,0
0.223,0.883,0.391,0,1,0,0
0.297,0.859,0.371,0,1,0,0
0.297,0.859,0.371,0,1,0,0
0.332,0.816,0.359,0,1,0,0
0.477,0.777,0.371,0,1,0,0
0.395,0.813,0.375,0,1,0,0
0.352,0.836,0.379,0,1,0,0
0.293,0.852,0.387,0,1,0,0
0.297,0.855,0.391,0,1,0,0
0.262,0.863,0.387,0,1,0,0
0.281,0.855,0.391,0,1,0,0
0.277,0.852,0.402,0,1,0,0
0.273,0.852,0.387,0,1,0,0
0.313,0.84,0.383,0,1,0,0
0.328,0.855,0.398,0,1,0,0
0.34,0.852,0.398,0,1,0,0
0.297,0.852,0.406,0,1,0,0
0.305,0.84,0.41,0,1,0,0
0.305,0.855,0.402,0,1,0,0
0.25,0.867,0.387,0,1,0,0
0.254,0.852,0.387,0,1,0,0
0.281,0.836,0.395,0,1,0,0
0.332,0.832,0.383,0,1,0,0
0.254,0.84,0.395,0,1,0,0
0.289,0.84,0.387,0,1,0,0
0.32,0.836,0.406,0,1,0,0
0.285,0.855,0.414,0,1,0,0
0.301,0.855,0.41,0,1,0,0
0.281,0.855,0.418,0,1,0,0
0.285,0.863,0.418,0,1,0,0
0.352,0.871,0.391,0,1,0,0
0.262,0.887,0.379,0,1,0,0
0.352,0.844,0.355,0,1,0,0
0.41,0.824,0.367,0,1,0,0
0.281,0.887,0.398,0,1,0,0
0.305,0.84,0.391,0,1,0,0
0.324,0.84,0.406,0,1,0,0
0.285,0.844,0.434,0,1,0,0
0.207,0.852,0.43,0,1,0,0
-0.113,0.855,0.371,0,1,0,0
-0.195,0.883,0.383,0,1,0,0
-0.191,0.898,0.383,0,1,0,0
-0.215,0.891,0.383,0,1,0,0
-0.164,0.902,0.387,0,1,0,0
-0.207,0.914,0.363,0,1,0,0
-0.211,0.883,0.379,0,1,0,0
-0.199,0.914,0.371,0,1,0,0
-0.176,0.883,0.383,0,1,0,0
-0.164,0.887,0.375,0,1,0,0
-0.121,0.836,0.348,0,1,0,0
-0.086,0.883,0.469,0,1,0,0
-0.074,0.871,0.461,0,1,0,0
-0.098,0.879,0.453,0,1,0,0
-0.121,0.879,0.449,0,1,0,0
-0.117,0.879,0.449,0,1,0,0
-0.129,0.883,0.438,0,1,0,0
-0.117,0.871,0.43,0,1,0,0
-0.117,0.906,0.418,0,1,0,0
0.078,0.859,0.48,0,1,0,0
0.586,0.754,0.313,0,1,0,0
0.559,0.754,0.273,0,1,0,0
0.414,0.844,0.316,0,1,0,0
0.348,0.859,0.336,0,1,0,0
0.309,0.895,0.336,0,1,0,0
0.301,0.879,0.336,0,1,0,0
0.27,0.891,0.336,0,1,0,0
0.266,0.883,0.34,0,1,0,0
0.246,0.887,0.328,0,1,0,0
0.23,0.891,0.336,0,1,0,0
0.23,0.898,0.332,0,1,0,0
0.27,0.898,0.32,0,1,0,0
0.289,0.891,0.324,0,1,0,0
0.23,0.898,0.336,0,1,0,0
0.238,0.902,0.336,0,1,0,0
0.246,0.879,0.344,0,1,0,0
0.301,0.879,0.344,0,1,0,0
0.246,0.879,0.344,0,1,0,0
0.211,0.91,0.359,0,1,0,0
0.184,0.902,0.336,0,1,0,0
0.305,0.91,0.34,0,1,0,0
0.25,0.875,0.359,0,1,0,0
0.223,0.891,0.348,0,1,0,0
0.227,0.898,0.34,0,1,0,0
0.25,0.891,0.344,0,1,0,0
0.23,0.898,0.348,0,1,0,0
0.215,0.902,0.344,0,1,0,0
0.199,0.906,0.336,0,1,0,0
0.195,0.895,0.348,0,1,0,0
0.211,0.887,0.34,0,1,0,0
0.305,0.918,0.316,0,1,0,0
0.281,0.883,0.324,0,1,0,0
0.301,0.879,0.316,0,1,0,0
0.293,0.895,0.316,0,1,0,0
0.211,0.914,0.34,0,1,0,0
0.207,0.914,0.344,0,1,0,0
0.195,0.914,0.336,0,1,0,0
0.211,0.91,0.32,0,1,0,0
0.242,0.918,0.313,0,1,0,0
0.258,0.922,0.297,0,1,0,0
0.211,0.926,0.305,0,1,0,0
0.191,0.918,0.313,0,1,0,0
0.184,0.922,0.297,0,1,0,0
0.191,0.918,0.301,0,1,0,0
0.18,0.93,0.313,0,1,0,0
0.188,0.93,0.281,0,1,0,0
0.199,0.91,0.309,0,1,0,0
0.18,0.926,0.305,0,1,0,0
0.168,0.91,0.316,0,1,0,0
0.188,0.91,0.316,0,1,0,0
0.242,0.949,0.301,0,1,0,0
0.25,0.938,0.309,0,1,0,0
0.242,0.926,0.305,0,1,0,0
0.258,0.922,0.293,0,1,0,0
0.16,0.855,0.262,0,1,0,0
0.082,0.813,0.227,0,1,0,0
0.258,0.926,0.258,0,1,0,0
0.195,0.922,0.254,0,1,0,0
0.18,0.945,0.25,0,1,0,0
0.16,0.949,0.258,0,1,0,0
0.172,0.949,0.258,0,1,0,0
0.168,0.93,0.262,0,1,0,0
0.168,0.926,0.266,0,1,0,0
0.172,0.938,0.266,0,1,0,0
0.176,0.945,0.285,0,1,0,0
0.223,0.93,0.258,0,1,0,0
0.203,0.926,0.262,0,1,0,0
0.211,0.934,0.266,0,1,0,0
0.242,0.918,0.27,0,1,0,0
0.242,0.918,0.27,0,1,0,0
0.258,0.934,0.273,0,1,0,0
0.238,0.926,0.242,0,1,0,0
0.309,0.918,0.215,0,1,0,0
0.273,0.926,0.203,0,1,0,0
0.246,0.938,0.219,0,1,0,0
0.242,0.945,0.203,0,1,0,0
0.242,0.949,0.199,0,1,0,0
0.223,0.945,0.203,0,1,0,0
0.203,0.953,0.199,0,1,0,0
0.195,0.949,0.203,0,1,0,0
0.219,0.953,0.215,0,1,0,0
0.219,0.953,0.199,0,1,0,0
0.215,0.945,0.215,0,1,0,0
0.234,0.949,0.199,0,1,0,0
0.336,0.859,0.293,0,1,0,0
0.582,0.789,0.199,0,1,0,0
0.469,0.809,0.219,0,1,0,0
0.422,0.824,0.242,0,1,0,0
0.48,0.836,0.23,0,1,0,0
0.445,0.855,0.223,0,1,0,0
0.344,0.926,0.227,0,1,0,0
0.34,0.859,0.238,0,1,0,0
0.512,0.828,0.262,0,1,0,0
0.48,0.832,0.223,0,1,0,0
0.363,0.898,0.266,0,1,0,0
0.41,0.891,0.227,0,1,0,0
0.363,0.891,0.223,0,1,0,0
0.371,0.867,0.223,0,1,0,0
0.359,0.879,0.223,0,1,0,0
0.383,0.883,0.238,0,1,0,0
0.375,0.883,0.223,0,1,0,0
0.359,0.863,0.246,0,1,0,0
0.379,0.879,0.238,0,1,0,0
0.383,0.875,0.25,0,1,0,0
0.375,0.879,0.27,0,1,0,0
0.371,0.871,0.27,0,1,0,0
0.352,0.875,0.293,0,1,0,0
0.336,0.883,0.301,0,1,0,0
0.352,0.871,0.301,0,1,0,0
0.34,0.867,0.313,0,1,0,0
0.352,0.875,0.309,0,1,0,0
0.363,0.863,0.297,0,1,0,0
0.352,0.883,0.293,0,1,0,0
0.336,0.875,0.313,0,1,0,0
0.332,0.883,0.313,0,1,0,0
0.328,0.867,0.313,0,1,0,0
0.359,0.867,0.297,0,1,0,0
0.363,0.867,0.301,0,1,0,0
0.359,0.879,0.313,0,1,0,0
0.328,0.879,0.316,0,1,0,0
0.324,0.867,0.316,0,1,0,0
0.277,0.895,0.316,0,1,0,0
0.285,0.883,0.328,0,1,0,0
0.328,0.863,0.332,0,1,0,0
0.305,0.875,0.336,0,1,0,0
0.324,0.871,0.336,0,1,0,0
0.332,0.871,0.324,0,1,0,0
0.336,0.871,0.316,0,1,0,0
0.277,0.891,0.324,0,1,0,0
0.305,0.875,0.336,0,1,0,0
0.328,0.871,0.344,0,1,0,0
0.332,0.875,0.32,0,1,0,0
0.309,0.871,0.328,0,1,0,0
0.32,0.863,0.348,0,1,0,0
0.313,0.863,0.348,0,1,0,0
0.309,0.871,0.336,0,1,0,0
0.324,0.855,0.348,0,1,0,0
0.332,0.859,0.34,0,1,0,0
0.313,0.867,0.348,0,1,0,0
0.309,0.863,0.34,0,1,0,0
0.309,0.867,0.348,0,1,0,0
0.297,0.875,0.344,0,1,0,0
0.32,0.867,0.344,0,1,0,0
0.301,0.867,0.352,0,1,0,0
0.32,0.859,0.344,0,1,0,0
0.313,0.863,0.348,0,1,0,0
0.293,0.875,0.34,0,1,0,0
0.27,0.883,0.348,0,1,0,0
0.313,0.855,0.352,0,1,0,0
0.258,0.887,0.34,0,1,0,0
0.313,0.875,0.348,0,1,0,0
0.301,0.875,0.344,0,1,0,0
0.332,0.875,0.344,0,1,0,0
0.309,0.859,0.363,0,1,0,0
0.301,0.875,0.355,0,1,0,0
0.293,0.871,0.352,0,1,0,0
0.301,0.871,0.359,0,1,0,0
0.297,0.855,0.371,0,1,0,0
0.285,0.875,0.352,0,1,0,0
0.281,0.875,0.375,0,1,0,0
0.305,0.867,0.375,0,1,0,0
0.285,0.867,0.371,0,1,0,0
0.281,0.871,0.363,0,1,0,0
0.281,0.855,0.367,0,1,0,0
0.246,0.883,0.375,0,1,0,0
0.297,0.855,0.375,0,1,0,0
0.273,0.875,0.367,0,1,0,0
0.305,0.855,0.375,0,1,0,0
0.281,0.871,0.363,0,1,0,0
0.301,0.863,0.355,0,1,0,0
0.281,0.883,0.363,0,1,0,0
0.285,0.887,0.355,0,1,0,0
0.281,0.859,0.367,0,1,0,0
0.273,0.875,0.363,0,1,0,0
0.285,0.863,0.383,0,1,0,0
0.266,0.879,0.383,0,1,0,0
0.301,0.863,0.375,0,1,0,0
0.281,0.863,0.379,0,1,0,0
0.27,0.875,0.383,0,1,0,0
0.309,0.848,0.387,0,1,0,0
0.281,0.867,0.379,0,1,0,0
0.277,0.863,0.383,0,1,0,0
0.293,0.855,0.379,0,1,0,0
0.27,0.867,0.387,0,1,0,0
0.262,0.875,0.371,0,1,0,0
0.266,0.867,0.391,0,1,0,0
0.316,0.852,0.387,0,1,0,0
0.277,0.863,0.387,0,1,0,0
0.234,0.879,0.363,0,1,0,0
0.289,0.863,0.379,0,1,0,0
0.242,0.887,0.363,0,1,0,0
0.297,0.848,0.371,0,1,0,0
0.457,0.762,0.273,0,1,0,0
0.621,0.746,0.355,0,1,0,0
0.582,0.672,0.27,0,1,0,0
0.621,0.719,0.258,0,1,0,0
0.574,0.766,0.273,0,1,0,0
0.508,0.793,0.305,0,1,0,0
0.434,0.828,0.32,0,1,0,0
0.359,0.84,0.355,0,1,0,0
0.32,0.848,0.355,0,1,0,0
0.363,0.855,0.359,0,1,0,0
0.402,0.859,0.352,0,1,0,0
0.355,0.848,0.34,0,1,0,0
0.328,0.855,0.352,0,1,0,0
0.34,0.863,0.348,0,1,0,0
0.34,0.852,0.348,0,1,0,0
0.289,0.844,0.355,0,1,0,0
0.32,0.848,0.355,0,1,0,0
0.355,0.859,0.352,0,1,0,0
0.305,0.863,0.359,0,1,0,0
0.367,0.855,0.363,0,1,0,0
0.293,0.859,0.371,0,1,0,0
0.313,0.852,0.379,0,1,0,0
0.305,0.848,0.359,0,1,0,0
